instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.original,no,incremental,direct,lex-idlesum,-,-,-,-,1.0 2
forumt-14crafd.original,yes,incremental,direct,lex-idlesum,-,-,-,-,0.9 2
