instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafc.prec25,no,incremental,direct,lex-idlesum,-,-,-,-,1.8 0
tic-14crafc.prec25,yes,incremental,direct,lex-idlesum,-,-,-,-,1.4 0
