instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-13crafb.prec15,SAT,OPTIMAL,0.246395,23069,64085,368,0,64453,,peak_process_tree_rss_mb,maxsat,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,0,0,44,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46",0,0,0,0,34,4,34,38,8,8,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,36,40,40,42,42,40,38,34,26","1,9,8,5,6,7,5,4,6,7,7,8,4,3,4,3,5,7,1,4,5,9,3,4,3,6,5,8,9,10,3,10,5,6,4,2,9,8,1,8,6,9,8,3,7,5,2,4,10,2,5,1,3,7,6,8,6,2,9,7,10,5,4,3,5,8,6,4,6,4,2,3,9,10,5,6,8,7,4,1,2,6,3,7,4,4,7,5,2,8,3,10,7,8,3,8,7,1,6,10,9,9,1,6,9,10,4,7,2,1,7,8,3,4,10,2,1,7,10,8,2,3,4,5,7,9,6,2,6,1,8,5,9,2,3,9,10,4,1,8,2,7,9,6,3,5,6,2,8,1,5,1,9,2,10,5,3,7,5,4,3,2,6,10,8,9,1,5,2,6,4,3,7,6,4,3,2,1,5,9,7,5,6,8",1:M1 M19 M39 M52 M80 M98 M103 M110 M117 M130 M139 M150 M152 M167 M178 | 2:M36 M47 M50 M58 M71 M81 M89 M109 M116 M121 M128 M134 M141 M148 M154 M162 M169 M177 | 3:M14 M16 M23 M25 M31 M44 M53 M64 M72 M83 M91 M95 M113 M122 M135 M145 M157 M161 M172 M176 | 4:M8 M13 M15 M20 M24 M35 M48 M63 M68 M70 M79 M85 M86 M107 M114 M123 M138 M160 M171 M175 | 5:M4 M7 M17 M21 M27 M33 M46 M51 M62 M65 M75 M88 M124 M132 M146 M151 M156 M159 M168 M179 M182 | 6:M5 M9 M26 M34 M41 M55 M57 M67 M69 M76 M82 M99 M104 M127 M129 M144 M147 M163 M170 M174 M183 | 7:M6 M10 M11 M18 M45 M54 M60 M78 M84 M87 M93 M97 M108 M111 M118 M125 M142 M158 M173 M181 | 8:M3 M12 M28 M38 M40 M43 M56 M66 M77 M90 M94 M96 M112 M120 M131 M140 M149 M165 M184 | 9:M2 M22 M29 M37 M42 M59 M73 M101 M102 M105 M126 M133 M136 M143 M153 M166 M180 | 10:M30 M32 M49 M61 M74 M92 M100 M106 M115 M119 M137 M155 M164,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,64085,368,0,64453
tic-13crafb.prec15,SAT,OPTIMAL,0.149106,23069,63223,368,0,63591,,peak_process_tree_rss_mb,maxsat,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,0,0,44,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46",0,0,0,0,34,4,34,38,8,8,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26,34,38,40,42,40,40,40,38,30","2,9,3,5,10,8,8,5,6,7,5,10,8,6,9,6,4,3,10,9,6,7,8,2,9,8,5,4,6,7,3,4,6,9,2,10,1,7,8,8,7,2,1,10,9,4,6,8,5,4,3,7,2,1,9,10,5,4,8,9,3,7,1,3,7,9,8,5,8,3,5,9,3,8,5,7,6,4,2,1,10,6,7,4,3,7,5,6,8,2,1,4,7,8,5,3,7,4,5,9,6,2,9,4,10,8,5,7,6,2,6,1,7,4,9,2,1,10,4,6,3,5,7,9,10,8,2,1,2,3,6,10,8,4,4,9,5,6,3,1,2,8,10,9,2,5,6,10,3,9,3,7,5,1,3,4,4,6,8,7,9,5,10,6,4,1,5,8,10,3,7,9,2,7,5,2,4,6,3,1,5,2,4,3",1:M37 M43 M54 M63 M80 M91 M112 M117 M128 M140 M154 M166 M180 | 2:M1 M24 M35 M42 M53 M79 M90 M102 M110 M116 M127 M129 M141 M145 M173 M176 M182 | 3:M3 M18 M31 M51 M61 M64 M70 M73 M85 M96 M121 M130 M139 M149 M151 M155 M170 M179 M184 | 4:M17 M28 M32 M46 M50 M58 M78 M84 M92 M98 M104 M114 M119 M134 M135 M156 M157 M165 M177 M183 | 5:M4 M8 M11 M27 M49 M57 M68 M71 M75 M87 M95 M99 M107 M122 M137 M146 M153 M162 M167 M175 M181 | 6:M9 M14 M16 M21 M29 M33 M47 M77 M82 M88 M101 M109 M111 M120 M131 M138 M147 M158 M164 M178 | 7:M10 M22 M30 M38 M41 M52 M62 M65 M76 M83 M86 M93 M97 M108 M113 M123 M152 M160 M171 M174 | 8:M6 M7 M13 M23 M26 M39 M40 M48 M59 M67 M69 M74 M89 M94 M106 M126 M133 M142 M159 M168 | 9:M2 M15 M20 M25 M34 M45 M55 M60 M66 M72 M100 M103 M115 M124 M136 M144 M150 M161 M172 | 10:M5 M12 M19 M36 M44 M56 M81 M105 M118 M125 M132 M143 M148 M163 M169,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,63223,368,0,63591
