instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafd.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,0.7 0
tic-14crafd.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,0.9 0
