instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.original,no,multiple,direct,lex-idlesum,-,-,-,-,21.7 0
ticf-14crafa.original,yes,multiple,direct,lex-idlesum,-,-,-,-,20.4 0
