instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.original,no,incremental,direct,lex-idlesum,-,-,-,-,11.1 0
ticf-14crafa.original,yes,incremental,direct,lex-idlesum,-,-,-,-,11.4 0
