instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.fixed020-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,11.3 4
forumt-14crafe.fixed020-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,11.3 4
