instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-12crafc.fixed020-Forb,SAT,OPTIMAL,0.606556,14237,33023,0,0,33023,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,4,4,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",4,4,4,4,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0","26,32,32,32,32,32,32,32","6,4,7,5,8,8,1,4,2,3,2,2,7,1,4,8,3,6,5,3,8,7,2,1,5,2,1,3,4,7,6,8,7,2,6,8,4,5,6,5,1,4,2,8,3,7,3,8,6,4,8,5,6,3,7,4,2,2,5,1,5,2,6,4,7,1,7,2,3,8,6,3,1,7,4,5,6,5,7,8,1,5,4,3,6,2,7,6,8,5,3,4,6,3,5,1,7,8,2,3,2,5,4,1,8,5,4,6,3,7,2,4,8,7,3,1,6,5,4,3,7,1,2,8,6",1:M7 M14 M24 M27 M41 M60 M66 M73 M81 M96 M104 M116 M122 | 2:M9 M11 M12 M23 M26 M34 M43 M57 M58 M62 M68 M86 M99 M101 M111 M123 | 3:M10 M17 M20 M28 M45 M47 M54 M69 M72 M84 M91 M94 M100 M109 M115 M120 | 4:M2 M8 M15 M29 M37 M42 M50 M56 M64 M75 M83 M92 M103 M107 M112 M119 | 5:M4 M19 M25 M38 M40 M52 M59 M61 M76 M78 M82 M90 M95 M102 M106 M118 | 6:M1 M18 M31 M35 M39 M49 M53 M63 M71 M77 M85 M88 M93 M108 M117 M125 | 7:M3 M13 M22 M30 M33 M46 M55 M65 M67 M74 M79 M87 M97 M110 M114 M121 | 8:M5 M6 M16 M21 M32 M36 M44 M48 M51 M70 M80 M89 M98 M105 M113 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,33023,,4,33023
tic-12crafc.fixed020-Forb,SAT,OPTIMAL,0.589358,14237,33023,0,0,33023,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,4,4,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",4,4,4,4,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0","26,32,32,32,32,32,32,32","6,4,7,5,8,8,1,4,2,3,2,2,7,1,4,8,3,6,5,3,8,7,2,1,5,2,1,3,4,7,6,8,7,2,6,8,4,5,6,5,1,4,2,8,3,7,3,8,6,4,8,5,6,3,7,4,2,2,5,1,5,2,6,4,7,1,7,2,3,8,6,3,1,7,4,5,6,5,7,8,1,5,4,3,6,2,7,6,8,5,3,4,6,3,5,1,7,8,2,3,2,5,4,1,8,5,4,6,3,7,2,4,8,7,3,1,6,5,4,3,7,1,2,8,6",1:M7 M14 M24 M27 M41 M60 M66 M73 M81 M96 M104 M116 M122 | 2:M9 M11 M12 M23 M26 M34 M43 M57 M58 M62 M68 M86 M99 M101 M111 M123 | 3:M10 M17 M20 M28 M45 M47 M54 M69 M72 M84 M91 M94 M100 M109 M115 M120 | 4:M2 M8 M15 M29 M37 M42 M50 M56 M64 M75 M83 M92 M103 M107 M112 M119 | 5:M4 M19 M25 M38 M40 M52 M59 M61 M76 M78 M82 M90 M95 M102 M106 M118 | 6:M1 M18 M31 M35 M39 M49 M53 M63 M71 M77 M85 M88 M93 M108 M117 M125 | 7:M3 M13 M22 M30 M33 M46 M55 M65 M67 M74 M79 M87 M97 M110 M114 M121 | 8:M5 M6 M16 M21 M32 M36 M44 M48 M51 M70 M80 M89 M98 M105 M113 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,33023,,4,33023
