instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.prec25,no,incremental,direct,lex-idlesum,-,-,-,-,13.8 2
forumt-14crafc.prec25,yes,incremental,direct,lex-idlesum,-,-,-,-,8.1 2
