instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.original,no,incremental,direct,lex-idlesum,-,-,-,-,2202.7 1
tic-13crafc.original,yes,incremental,direct,lex-idlesum,-,-,-,-,2192.4 1
