instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.original,no,incremental,direct,lex-idlesum,-,-,-,-,TO -
forum-13crafb.original,yes,incremental,direct,lex-idlesum,-,-,-,-,TO -
