instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.prec25,no,incremental,direct,lex-idlesum,-,-,-,-,3085.6 1
tic-13crafc.prec25,yes,incremental,direct,lex-idlesum,-,-,-,-,2080.5 1
