instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.fixed040-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,590.6 12
ticf-13crafc.fixed040-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,584.9 12
