instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.fixed020-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,767.9 10
ticf-13crafa.fixed020-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,763.6 10
