campaign_id,experiment_block,planned_configuration_id,repetition,run_order,run_key,attempt,run_order_seed,campaign_plan_sha256,instance,instance_content_id,base_lineage_id,instance_family,configuration_label,factor_m,factor_f,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,status,sat_result,best_value,proven_optimum,objective_mode,objective_vector,proven_objective_vector,primary_objective_value,secondary_objective_value,tertiary_objective_value,lexicographic_scalar_cost,objective_tier_weights,runtime_seconds,runtime_censored,peak_memory_mb,formalism,model_family,formulation_name,model_family_display_name,model_configuration_display_name,implementation_provenance,optimization_procedure_display_name,n_vars,n_binary_variables,n_integer_variables,n_continuous_variables,n_linear_constraints,n_global_constraints,n_nonzeros,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,domain_filter_graph,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,n_objective_lits,n_optimizer_calls,best_bound,optimality_gap,branch_and_bound_nodes,cp_branches,cp_fails,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,objective_phase_seconds,objective_phase_calls,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,domain_filter_iterations,domain_filter_seconds,input_parsing_seconds,model_construction_seconds,backend_model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,all_participant_idle_range,total_break_groups,break_group_range,participant_break_groups,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,threads,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints,incumbent_best_value,incumbent_objective_vector,message_type
,,,,,,,,,forumt-14crafe.prec40,b2b-04376c6eedab9be2,b2b-lineage-forumt-14crafe,precedence,R-SS-DC-ST-BGD2-IS-CD-IC12P,Reduced,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,IncrementalSAT,IC12+,OPTIMAL,SAT,6,6,bg_d2,6,6,6,,,,,1.498947,False,62.949,,,,Compact,Compact/Reduced,project_implementation,incremental multi-phase SAT with persistent solver state,29311,,,,,,,74865,0,74865,1861,27450,181866,60,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-incrementalsat__i-imp12plus__backend-cadical,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-incrementalsat__i-imp12plus__backend-cadical,reduced,distance_closure,sparse_suffix,distance_closure,IncrementalSAT,CaDiCaL,1.5.3,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,181866,0,0,467,49014,21142,4242,,0,236,6,,,,,,1,1440,10060,28544,10060,1.0925523309997516,5,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,1861,1861,180,299,299,5,0,1744,650,4,0.250076,0.002914,0.327502,,0.330416,1.168531,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,11,2,6,1,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,04376c6eedab9be2af93122cb36e34c488195422b1cf99518b198ffbdff68c15,prec40,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-11T14:25:29+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.059,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python3 /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_precedence_stress --family precedence --solver sat_all --objective-mode bg_d2 --domain-mode reduced --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --timeout 7200 --csv output/bg_d2_precedence_stress_reduced.csv,,,,,,,,incremental,,cadical,,staircase,sparse_suffix+distance_closure,6,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,409,409,"0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2","46,48,48,48,48,48,48,48,46,44","1,3,2,8,7,6,10,5,1,4,2,2,5,4,8,2,6,3,1,9,7,5,8,1,6,7,8,1,2,9,7,4,2,2,8,9,4,8,1,4,3,7,2,5,6,4,1,1,3,2,4,5,6,9,10,2,5,1,4,3,6,10,3,6,9,1,7,2,4,5,8,10,6,1,7,3,8,5,6,10,1,3,9,2,8,7,4,8,2,7,3,5,1,4,6,8,6,9,5,2,5,4,7,6,3,10,9,6,10,7,8,10,3,2,6,9,8,7,5,3,4,8,7,3,1,5,2,8,6,4,10,3,7,3,5,6,9,2,4,8,10,7,4,7,8,1,5,10,9,9,9,3,6,2,5,7,4,10,1,8,4,1,10,8,2,7,9,10,9,6,3,1,5,10,4,9,2,1,5,3,1,2,9,4,6,10,5,1,7,3,2,6,5,9,8,5,7,4,3,10,9,5,9,3,1,4,10,6,8,7,9,6,8,10,7,6,3,1,5,4,2,8,7,10,9,3,10,7,8,6,9,5,3,4,10,2",1:M1 M9 M19 M24 M28 M39 M47 M48 M58 M66 M74 M81 M93 M125 M146 M159 M162 M172 M178 M181 M188 M205 M218 | 2:M3 M11 M12 M16 M29 M33 M34 M43 M50 M56 M68 M84 M89 M100 M114 M127 M138 M154 M165 M177 M182 M191 M221 M236 | 3:M2 M18 M41 M49 M60 M63 M76 M82 M91 M105 M113 M120 M124 M132 M134 M152 M171 M180 M190 M199 M204 M217 M226 M233 | 4:M10 M14 M32 M37 M40 M46 M51 M59 M69 M87 M94 M102 M121 M130 M139 M143 M157 M161 M175 M184 M198 M206 M220 M234 | 5:M8 M13 M22 M44 M52 M57 M70 M78 M92 M99 M101 M119 M126 M135 M147 M155 M173 M179 M187 M193 M196 M202 M219 M232 | 6:M6 M17 M25 M45 M53 M61 M64 M73 M79 M95 M97 M104 M108 M115 M129 M136 M153 M170 M185 M192 M208 M212 M216 M230 | 7:M5 M21 M26 M31 M42 M67 M75 M86 M90 M103 M110 M118 M123 M133 M142 M144 M156 M166 M189 M197 M210 M215 M223 M228 | 8:M4 M15 M23 M27 M35 M38 M71 M77 M85 M88 M96 M111 M117 M122 M128 M140 M145 M160 M164 M195 M209 M213 M222 M229 | 9:M20 M30 M36 M54 M65 M83 M98 M107 M116 M137 M149 M150 M151 M167 M169 M176 M183 M194 M201 M203 M211 M225 M231 | 10:M7 M55 M62 M72 M80 M106 M109 M112 M131 M141 M148 M158 M163 M168 M174 M186 M200 M207 M214 M224 M227 M235,"journal objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | Reduced Domain variables after unary filtering + matching GAC + slot saturation | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact break-group ends and unary break-group thresholds | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | historical hard cap Delta_G <= 2",6,"(6,)",result
,,,,,,,,,forumt-14crafe.prec40,b2b-04376c6eedab9be2,b2b-lineage-forumt-14crafe,precedence,R-SS-DC-ST-BGD2-NIS-CD-IC12P,Reduced,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,NonIncrementalSAT,IC12+,OPTIMAL,SAT,6,6,bg_d2,6,6,6,,,,,1.778956,False,65.117,,,,Compact,Compact/Reduced,project_implementation,restart-based multi-phase SAT,29311,,,,,,,74865,0,74865,1861,27450,181866,60,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-nonincrementalsat__i-imp12plus__backend-cadical,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-nonincrementalsat__i-imp12plus__backend-cadical,reduced,distance_closure,sparse_suffix,distance_closure,NonIncrementalSAT,CaDiCaL,1.5.3,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,181866,0,0,467,49014,21142,4242,,0,236,6,,,,,,6,4123,8444,20794,23336,1.3743837710062508,5,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,1861,1861,180,299,299,5,0,1744,650,4,0.245622,0.003291,0.327809,,0.331099,1.447857,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",3,13,3,6,1,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1",peak_process_tree_rss_mb,04376c6eedab9be2af93122cb36e34c488195422b1cf99518b198ffbdff68c15,prec40,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-11T14:25:29+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.059,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python3 /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_precedence_stress --family precedence --solver sat_all --objective-mode bg_d2 --domain-mode reduced --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --timeout 7200 --csv output/bg_d2_precedence_stress_reduced.csv,,,,,,,,multiple,,cadical,,staircase,sparse_suffix+distance_closure,6,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,409,409,"0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2","44,48,48,48,48,48,48,48,48,44","1,6,2,8,4,3,10,7,1,4,3,2,2,1,3,4,5,9,8,7,6,5,8,4,6,7,10,1,2,8,6,6,1,2,10,4,1,3,2,4,3,9,2,4,5,7,1,1,2,3,4,8,5,7,9,2,3,1,4,6,9,7,3,7,9,1,5,2,6,8,4,10,6,1,8,3,9,2,5,10,1,3,9,6,7,8,4,6,1,5,2,4,7,3,8,7,8,10,5,2,7,3,4,5,8,10,8,6,10,9,7,7,3,9,5,6,8,2,4,2,4,5,8,9,3,7,2,6,4,5,10,3,4,4,1,7,9,2,5,8,10,6,1,4,9,3,5,10,8,2,10,8,4,7,2,3,9,5,1,6,3,1,9,10,2,7,6,10,6,3,7,9,5,7,5,9,6,2,10,1,1,3,10,8,2,9,9,10,6,5,7,8,10,7,10,5,8,1,4,9,9,6,10,4,1,7,9,5,8,3,6,8,5,9,6,5,3,1,6,4,2,7,8,10,9,3,9,8,5,6,7,4,2,3,10,5",1:M1 M9 M14 M28 M33 M37 M47 M48 M58 M66 M74 M81 M89 M135 M143 M159 M162 M180 M181 M198 M205 M218 | 2:M3 M12 M13 M29 M34 M39 M43 M49 M56 M68 M78 M91 M100 M118 M120 M127 M138 M150 M155 M165 M178 M185 M221 M233 | 3:M6 M11 M15 M38 M41 M50 M57 M63 M76 M82 M94 M102 M113 M125 M132 M146 M156 M161 M170 M182 M210 M217 M226 M234 | 4:M5 M10 M16 M24 M36 M40 M44 M51 M59 M71 M87 M92 M103 M119 M121 M129 M133 M134 M144 M153 M199 M204 M220 M232 | 5:M17 M22 M45 M53 M67 M79 M90 M99 M104 M115 M122 M130 M139 M147 M158 M173 M175 M190 M196 M208 M213 M216 M229 M236 | 6:M2 M21 M25 M31 M32 M60 M69 M73 M84 M88 M108 M116 M128 M142 M160 M167 M169 M177 M189 M202 M211 M215 M219 M230 | 7:M8 M20 M26 M46 M54 M62 M64 M85 M93 M96 M101 M111 M112 M126 M136 M154 M166 M171 M174 M191 M194 M206 M222 M231 | 8:M4 M19 M23 M30 M52 M70 M75 M86 M95 M97 M105 M107 M117 M123 M140 M149 M152 M184 M192 M197 M209 M212 M223 M228 | 9:M18 M42 M55 M61 M65 M77 M83 M110 M114 M124 M137 M145 M157 M163 M172 M176 M186 M187 M200 M201 M207 M214 M225 M227 | 10:M7 M27 M35 M72 M80 M98 M106 M109 M131 M141 M148 M151 M164 M168 M179 M183 M188 M193 M195 M203 M224 M235,"journal objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | Reduced Domain variables after unary filtering + matching GAC + slot saturation | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact break-group ends and unary break-group thresholds | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | historical hard cap Delta_G <= 2",6,"(6,)",result
,,,,,,,,,forumt-14crafe.prec40,b2b-04376c6eedab9be2,b2b-lineage-forumt-14crafe,precedence,R-SS-DC-ST-BGD2-UW-IC12P,Reduced,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,UWrMaxSAT,IC12+,OPTIMAL,SAT,6,6,bg_d2,6,6,6,,,6,1,1.271122,False,76.035,,,,Compact,Compact/Reduced,project_implementation,one-shot weighted MaxSAT,29311,,,,,,,74865,236,75101,1861,27450,182102,60,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat,reduced,distance_closure,sparse_suffix,distance_closure,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,181866,236,1,467,49014,21142,4242,1,236,236,1,,,,,,0,0,0,0,0,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,1861,1861,180,299,299,5,0,1744,650,4,0.24939,0.002865,0.333696,,0.336561,0.934561,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,11,2,6,1,"0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,04376c6eedab9be2af93122cb36e34c488195422b1cf99518b198ffbdff68c15,prec40,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,1,data_precedence_stress/forumt-14crafe.prec40.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-11T14:25:29+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.059,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python3 /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_precedence_stress --family precedence --solver sat_all --objective-mode bg_d2 --domain-mode reduced --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --timeout 7200 --csv output/bg_d2_precedence_stress_reduced.csv,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/b2b_uwrmaxsat_nk2ygegb/forumt-14crafe.prec40.wcnf,,process exit code=30,,,maxsat,uwrmaxsat,,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,sparse_suffix+distance_closure,6,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,409,409,"0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2","48,48,48,48,48,48,48,48,46,42","1,6,3,8,7,2,10,4,1,2,6,2,5,1,3,2,6,10,9,8,4,1,8,2,3,5,7,1,2,5,7,5,1,2,1,8,1,4,3,4,6,7,1,3,4,8,2,1,3,2,4,10,5,7,9,2,3,1,4,6,7,8,3,6,9,1,5,2,8,4,7,10,7,1,6,3,9,3,6,7,1,5,9,10,8,2,4,5,1,6,2,4,7,3,8,9,7,5,6,2,5,1,4,6,10,9,9,6,10,8,7,10,3,8,4,7,9,2,5,5,4,8,10,8,7,4,3,9,5,6,10,2,4,2,4,7,8,1,5,9,10,6,1,4,8,3,5,10,9,3,8,7,4,2,3,5,9,10,1,6,3,1,4,9,5,8,7,10,3,6,7,9,5,8,6,9,2,3,4,1,1,2,8,6,3,10,8,6,5,9,7,10,10,5,8,4,7,1,6,9,9,5,10,2,9,3,7,6,8,4,9,7,6,10,2,5,3,1,7,4,2,8,6,10,9,4,6,3,9,8,7,5,3,2,10,5",1:M1 M9 M14 M22 M28 M33 M35 M37 M43 M48 M58 M66 M74 M81 M89 M102 M138 M143 M159 M162 M180 M181 M198 M218 | 2:M6 M10 M12 M16 M24 M29 M34 M47 M50 M56 M68 M86 M91 M100 M118 M132 M134 M154 M177 M182 M204 M215 M221 M234 | 3:M3 M15 M25 M39 M44 M49 M57 M63 M76 M78 M94 M113 M127 M146 M150 M155 M161 M169 M178 M185 M206 M217 M228 M233 | 4:M8 M21 M38 M40 M45 M51 M59 M70 M87 M92 M103 M115 M121 M126 M133 M135 M144 M153 M163 M179 M196 M210 M220 M226 | 5:M13 M26 M30 M32 M53 M67 M82 M88 M98 M101 M119 M120 M129 M139 M147 M156 M165 M173 M189 M194 M202 M216 M232 M236 | 6:M2 M11 M17 M41 M60 M64 M75 M79 M90 M99 M104 M108 M130 M142 M160 M170 M175 M184 M188 M199 M208 M213 M223 M227 | 7:M5 M27 M31 M42 M54 M61 M71 M73 M80 M93 M97 M111 M116 M125 M136 M152 M167 M171 M191 M197 M207 M212 M219 M231 | 8:M4 M20 M23 M36 M46 M62 M69 M85 M95 M110 M114 M122 M124 M137 M145 M151 M166 M174 M183 M187 M195 M209 M222 M230 | 9:M19 M55 M65 M77 M83 M96 M106 M107 M117 M128 M140 M149 M157 M164 M172 M176 M190 M200 M201 M205 M211 M225 M229 | 10:M7 M18 M52 M72 M84 M105 M109 M112 M123 M131 M141 M148 M158 M168 M186 M192 M193 M203 M214 M224 M235,"journal objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | Reduced Domain variables after unary filtering + matching GAC + slot saturation | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact break-group ends and unary break-group thresholds | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | historical hard cap Delta_G <= 2",,,result
