table,instance,instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
table03,forum-13.original,forum-13.original,SAT,OPTIMAL,3.859515,86327,205674,0,0,205674,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,0,0,0,0,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",0,0,0,0,0,0,0,0,19,19,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8,12,20,26,26,26,26,28,28,26,26,24,18,8,4,2,0,0,0,0,0","1,2,3,8,9,6,7,4,5,14,7,6,5,4,3,1,8,2,2,7,4,5,6,3,4,7,6,7,9,12,8,11,10,5,7,11,8,6,10,9,12,13,14,16,15,5,3,4,7,9,8,5,12,4,11,10,6,10,13,12,11,4,9,12,13,11,10,6,3,9,8,10,11,12,7,4,5,10,5,12,11,13,7,3,8,9,4,6,4,3,6,7,5,9,11,10,2,8,12,13,11,10,9,8,4,6,7,1,8,2,3,9,5,5,11,12,8,6,13,10,9,6,5,13,14,9,11,10,4,3,8,12,7,3,4,5,2,7,6,15,8,12,1,10,9,11,14,13,13,9,10,12,11,8",1:M1 M16 M108 M143 | 2:M2 M18 M19 M97 M110 M137 | 3:M3 M15 M24 M47 M69 M84 M90 M111 M130 M134 | 4:M8 M14 M21 M25 M48 M54 M62 M76 M87 M89 M105 M129 M135 | 5:M9 M13 M22 M34 M46 M52 M77 M79 M93 M113 M114 M123 M136 | 6:M6 M12 M23 M27 M38 M57 M68 M88 M91 M106 M118 M122 M139 | 7:M7 M11 M20 M26 M28 M35 M49 M75 M83 M92 M107 M133 M138 | 8:M4 M17 M31 M37 M51 M71 M85 M98 M104 M109 M117 M131 M141 M154 | 9:M5 M29 M40 M50 M63 M70 M86 M94 M103 M112 M121 M126 M145 M150 | 10:M33 M39 M56 M58 M67 M72 M78 M96 M102 M120 M128 M144 M151 | 11:M32 M36 M55 M61 M66 M73 M81 M95 M101 M115 M127 M146 M153 | 12:M30 M41 M53 M60 M64 M74 M80 M99 M116 M132 M142 M152 | 13:M42 M59 M65 M82 M100 M119 M124 M148 M149 | 14:M10 M43 M125 M147 | 15:M45 M140 | 16:M44 | 17: | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205674,,0,205674
table03,forum-13.original,forum-13.original,SAT,OPTIMAL,3.666444,86327,205674,0,0,205674,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,0,0,0,0,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",0,0,0,0,0,0,0,0,19,19,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8,12,20,26,26,26,26,28,28,26,26,24,18,8,4,2,0,0,0,0,0","1,2,3,8,9,6,7,4,5,14,7,6,5,4,3,1,8,2,2,7,4,5,6,3,4,7,6,7,9,12,8,11,10,5,7,11,8,6,10,9,12,13,14,16,15,5,3,4,7,9,8,5,12,4,11,10,6,10,13,12,11,4,9,12,13,11,10,6,3,9,8,10,11,12,7,4,5,10,5,12,11,13,7,3,8,9,4,6,4,3,6,7,5,9,11,10,2,8,12,13,11,10,9,8,4,6,7,1,8,2,3,9,5,5,11,12,8,6,13,10,9,6,5,13,14,9,11,10,4,3,8,12,7,3,4,5,2,7,6,15,8,12,1,10,9,11,14,13,13,9,10,12,11,8",1:M1 M16 M108 M143 | 2:M2 M18 M19 M97 M110 M137 | 3:M3 M15 M24 M47 M69 M84 M90 M111 M130 M134 | 4:M8 M14 M21 M25 M48 M54 M62 M76 M87 M89 M105 M129 M135 | 5:M9 M13 M22 M34 M46 M52 M77 M79 M93 M113 M114 M123 M136 | 6:M6 M12 M23 M27 M38 M57 M68 M88 M91 M106 M118 M122 M139 | 7:M7 M11 M20 M26 M28 M35 M49 M75 M83 M92 M107 M133 M138 | 8:M4 M17 M31 M37 M51 M71 M85 M98 M104 M109 M117 M131 M141 M154 | 9:M5 M29 M40 M50 M63 M70 M86 M94 M103 M112 M121 M126 M145 M150 | 10:M33 M39 M56 M58 M67 M72 M78 M96 M102 M120 M128 M144 M151 | 11:M32 M36 M55 M61 M66 M73 M81 M95 M101 M115 M127 M146 M153 | 12:M30 M41 M53 M60 M64 M74 M80 M99 M116 M132 M142 M152 | 13:M42 M59 M65 M82 M100 M119 M124 M148 M149 | 14:M10 M43 M125 M147 | 15:M45 M140 | 16:M44 | 17: | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205674,,0,205674
table03,forum-13crafb.original,forum-13crafb.original,TIMEOUT,TIMEOUT,3600.022394,101860,252515,0,0,252515,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,,,,,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",,,,,0,0,0,0,20,1333,,,,,,,,,,,,,252515
table03,forum-13crafb.original,forum-13crafb.original,TIMEOUT,TIMEOUT,3600.024229,101860,252515,0,0,252515,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,,,,,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",,,,,0,0,0,0,20,1333,,,,,,,,,,,,,252515
table03,forum-13crafc.original,forum-13crafc.original,SAT,OPTIMAL,12.977639,86461,205994,0,0,205994,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,1,1,58,58,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",58,0,0,1,0,0,0,0,19,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","8,12,20,24,24,24,24,24,24,20,24,24,22,12,10,8,2,2,0,0,0","1,9,2,5,10,6,3,4,7,14,7,9,12,8,14,15,10,13,4,10,5,8,6,7,4,5,7,1,3,8,2,4,6,10,6,11,5,4,9,7,12,13,14,15,16,5,3,4,4,7,8,1,3,2,10,5,6,13,11,12,9,3,11,16,13,15,14,5,3,9,7,13,8,12,4,6,11,9,3,11,10,13,8,4,6,12,5,2,5,6,12,9,3,8,11,4,2,7,11,13,7,8,10,12,6,4,10,11,9,7,5,12,3,9,5,11,6,10,12,8,13,10,11,16,17,8,18,9,13,6,12,15,14,2,11,4,1,5,7,12,8,14,9,15,3,6,13,16,13,7,8,12,11,9",1:M1 M28 M52 M137 | 2:M3 M31 M54 M88 M97 M134 | 3:M7 M29 M47 M53 M62 M69 M79 M93 M113 M145 | 4:M8 M19 M25 M32 M38 M48 M49 M75 M84 M96 M106 M136 | 5:M4 M21 M26 M37 M46 M56 M68 M87 M89 M111 M115 M138 | 6:M6 M23 M33 M35 M57 M76 M85 M90 M105 M117 M130 M146 | 7:M9 M11 M24 M27 M40 M50 M71 M98 M101 M110 M139 M150 | 8:M14 M22 M30 M51 M73 M83 M94 M102 M120 M126 M141 M151 | 9:M2 M12 M39 M61 M70 M78 M92 M109 M114 M128 M143 M154 | 10:M5 M17 M20 M34 M55 M81 M103 M107 M118 M122 | 11:M36 M59 M63 M77 M80 M95 M99 M108 M116 M123 M135 M153 | 12:M13 M41 M60 M74 M86 M91 M104 M112 M119 M131 M140 M152 | 13:M18 M42 M58 M65 M72 M82 M100 M121 M129 M147 M149 | 14:M10 M15 M43 M67 M133 M142 | 15:M16 M44 M66 M132 M144 | 16:M45 M64 M124 M148 | 17:M125 | 18:M127 | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205994,,0,205994
table03,forum-13crafc.original,forum-13crafc.original,SAT,OPTIMAL,13.296196,86461,205994,0,0,205994,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,1,1,58,58,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",58,0,0,1,0,0,0,0,19,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","8,12,20,24,24,24,24,24,24,20,24,24,22,12,10,8,2,2,0,0,0","1,9,2,5,10,6,3,4,7,14,7,9,12,8,14,15,10,13,4,10,5,8,6,7,4,5,7,1,3,8,2,4,6,10,6,11,5,4,9,7,12,13,14,15,16,5,3,4,4,7,8,1,3,2,10,5,6,13,11,12,9,3,11,16,13,15,14,5,3,9,7,13,8,12,4,6,11,9,3,11,10,13,8,4,6,12,5,2,5,6,12,9,3,8,11,4,2,7,11,13,7,8,10,12,6,4,10,11,9,7,5,12,3,9,5,11,6,10,12,8,13,10,11,16,17,8,18,9,13,6,12,15,14,2,11,4,1,5,7,12,8,14,9,15,3,6,13,16,13,7,8,12,11,9",1:M1 M28 M52 M137 | 2:M3 M31 M54 M88 M97 M134 | 3:M7 M29 M47 M53 M62 M69 M79 M93 M113 M145 | 4:M8 M19 M25 M32 M38 M48 M49 M75 M84 M96 M106 M136 | 5:M4 M21 M26 M37 M46 M56 M68 M87 M89 M111 M115 M138 | 6:M6 M23 M33 M35 M57 M76 M85 M90 M105 M117 M130 M146 | 7:M9 M11 M24 M27 M40 M50 M71 M98 M101 M110 M139 M150 | 8:M14 M22 M30 M51 M73 M83 M94 M102 M120 M126 M141 M151 | 9:M2 M12 M39 M61 M70 M78 M92 M109 M114 M128 M143 M154 | 10:M5 M17 M20 M34 M55 M81 M103 M107 M118 M122 | 11:M36 M59 M63 M77 M80 M95 M99 M108 M116 M123 M135 M153 | 12:M13 M41 M60 M74 M86 M91 M104 M112 M119 M131 M140 M152 | 13:M18 M42 M58 M65 M72 M82 M100 M121 M129 M147 M149 | 14:M10 M15 M43 M67 M133 M142 | 15:M16 M44 M66 M132 M144 | 16:M45 M64 M124 M148 | 17:M125 | 18:M127 | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205994,,0,205994
table03,forum-14.original,forum-14.original,SAT,OPTIMAL,29.828209,144247,364008,0,0,364008,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,4,4,5,5,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",5,4,4,4,0,0,0,0,20,20,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","12,16,20,26,34,40,42,44,44,44,44,44,44,40,32,24,18,14,10,6,4,2","16,18,11,13,10,11,14,15,14,13,15,5,1,12,6,7,8,9,11,2,5,4,8,9,14,10,13,6,8,14,13,18,16,7,8,21,6,5,12,17,9,15,14,12,5,19,4,7,17,13,10,11,4,5,6,10,12,7,7,6,15,9,12,17,7,13,6,13,14,11,15,18,12,19,16,7,6,19,15,20,5,13,14,16,17,18,8,15,7,6,17,14,13,10,12,11,16,14,13,15,19,7,8,3,5,11,4,9,8,9,3,5,2,10,8,6,4,7,3,11,10,1,5,7,8,6,9,5,10,12,11,7,13,9,14,11,4,15,8,6,16,14,13,14,13,12,10,16,15,9,12,4,13,10,6,14,15,8,9,12,13,17,13,6,15,2,20,12,11,14,3,8,7,18,2,8,10,4,14,5,3,16,11,1,6,10,12,3,9,4,7,5,8,11,12,13,14,9,13,12,14,16,18,11,17,15,9,16,15,13,10,8,12,11,17,14,7,22,18,3,9,8,17,14,11,15,20,21,5,19,7,13,2,12,10,1,6,16,4,6,11,9,10,5,4,2,10,8,6,7,3,9,12,13,10,8,9,11,6,1,12,8,3,4,2,10,11,7,5,9,9,11,10,13,12,11,8,5,6,12,9,10,7,7,8,9,10,14,16,15,9,11,6,12,2,3,7,8,4,10,1,5",1:M13 M122 M184 M236 M260 M301 | 2:M20 M113 M166 M175 M233 M246 M265 M295 | 3:M104 M111 M119 M171 M181 M188 M220 M251 M263 M296 | 4:M22 M47 M53 M107 M117 M137 M152 M178 M190 M239 M245 M264 M299 | 5:M12 M21 M38 M45 M54 M81 M105 M112 M123 M128 M180 M192 M229 M244 M269 M278 M302 | 6:M15 M28 M37 M55 M60 M67 M77 M90 M116 M126 M140 M155 M164 M185 M237 M240 M249 M259 M279 M293 | 7:M16 M34 M48 M58 M59 M65 M76 M89 M102 M118 M124 M132 M173 M191 M217 M231 M250 M268 M283 M284 M297 | 8:M17 M23 M29 M35 M87 M103 M109 M115 M125 M139 M158 M172 M176 M193 M212 M222 M248 M256 M262 M277 M285 M298 | 9:M18 M24 M41 M62 M108 M110 M127 M134 M150 M159 M189 M198 M207 M221 M242 M252 M257 M270 M271 M281 M286 M291 | 10:M5 M26 M51 M56 M94 M114 M121 M129 M147 M154 M177 M186 M211 M235 M243 M247 M255 M266 M273 M282 M287 M300 | 11:M3 M6 M19 M52 M70 M96 M106 M120 M131 M136 M169 M183 M194 M204 M214 M225 M241 M258 M267 M272 M276 M292 | 12:M14 M39 M44 M57 M63 M73 M95 M130 M146 M151 M160 M168 M187 M195 M200 M213 M234 M253 M261 M275 M280 M294 | 13:M4 M10 M27 M31 M50 M66 M68 M82 M93 M99 M133 M143 M145 M153 M161 M163 M196 M199 M210 M232 M254 M274 | 14:M7 M9 M25 M30 M43 M69 M83 M92 M98 M135 M142 M144 M156 M170 M179 M197 M201 M216 M224 M288 | 15:M8 M11 M42 M61 M71 M79 M88 M100 M138 M149 M157 M165 M206 M209 M226 M290 | 16:M1 M33 M75 M84 M97 M141 M148 M182 M202 M208 M238 M289 | 17:M40 M49 M64 M85 M91 M162 M205 M215 M223 | 18:M2 M32 M72 M86 M174 M203 M219 | 19:M46 M74 M78 M101 M230 | 20:M80 M167 M227 | 21:M36 M228 | 22:M218,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,364008,,4,364008
table03,forum-14.original,forum-14.original,SAT,OPTIMAL,30.834029,144247,364008,0,0,364008,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,4,4,5,5,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",5,4,4,4,0,0,0,0,20,20,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","12,16,20,26,34,40,42,44,44,44,44,44,44,40,32,24,18,14,10,6,4,2","16,18,11,13,10,11,14,15,14,13,15,5,1,12,6,7,8,9,11,2,5,4,8,9,14,10,13,6,8,14,13,18,16,7,8,21,6,5,12,17,9,15,14,12,5,19,4,7,17,13,10,11,4,5,6,10,12,7,7,6,15,9,12,17,7,13,6,13,14,11,15,18,12,19,16,7,6,19,15,20,5,13,14,16,17,18,8,15,7,6,17,14,13,10,12,11,16,14,13,15,19,7,8,3,5,11,4,9,8,9,3,5,2,10,8,6,4,7,3,11,10,1,5,7,8,6,9,5,10,12,11,7,13,9,14,11,4,15,8,6,16,14,13,14,13,12,10,16,15,9,12,4,13,10,6,14,15,8,9,12,13,17,13,6,15,2,20,12,11,14,3,8,7,18,2,8,10,4,14,5,3,16,11,1,6,10,12,3,9,4,7,5,8,11,12,13,14,9,13,12,14,16,18,11,17,15,9,16,15,13,10,8,12,11,17,14,7,22,18,3,9,8,17,14,11,15,20,21,5,19,7,13,2,12,10,1,6,16,4,6,11,9,10,5,4,2,10,8,6,7,3,9,12,13,10,8,9,11,6,1,12,8,3,4,2,10,11,7,5,9,9,11,10,13,12,11,8,5,6,12,9,10,7,7,8,9,10,14,16,15,9,11,6,12,2,3,7,8,4,10,1,5",1:M13 M122 M184 M236 M260 M301 | 2:M20 M113 M166 M175 M233 M246 M265 M295 | 3:M104 M111 M119 M171 M181 M188 M220 M251 M263 M296 | 4:M22 M47 M53 M107 M117 M137 M152 M178 M190 M239 M245 M264 M299 | 5:M12 M21 M38 M45 M54 M81 M105 M112 M123 M128 M180 M192 M229 M244 M269 M278 M302 | 6:M15 M28 M37 M55 M60 M67 M77 M90 M116 M126 M140 M155 M164 M185 M237 M240 M249 M259 M279 M293 | 7:M16 M34 M48 M58 M59 M65 M76 M89 M102 M118 M124 M132 M173 M191 M217 M231 M250 M268 M283 M284 M297 | 8:M17 M23 M29 M35 M87 M103 M109 M115 M125 M139 M158 M172 M176 M193 M212 M222 M248 M256 M262 M277 M285 M298 | 9:M18 M24 M41 M62 M108 M110 M127 M134 M150 M159 M189 M198 M207 M221 M242 M252 M257 M270 M271 M281 M286 M291 | 10:M5 M26 M51 M56 M94 M114 M121 M129 M147 M154 M177 M186 M211 M235 M243 M247 M255 M266 M273 M282 M287 M300 | 11:M3 M6 M19 M52 M70 M96 M106 M120 M131 M136 M169 M183 M194 M204 M214 M225 M241 M258 M267 M272 M276 M292 | 12:M14 M39 M44 M57 M63 M73 M95 M130 M146 M151 M160 M168 M187 M195 M200 M213 M234 M253 M261 M275 M280 M294 | 13:M4 M10 M27 M31 M50 M66 M68 M82 M93 M99 M133 M143 M145 M153 M161 M163 M196 M199 M210 M232 M254 M274 | 14:M7 M9 M25 M30 M43 M69 M83 M92 M98 M135 M142 M144 M156 M170 M179 M197 M201 M216 M224 M288 | 15:M8 M11 M42 M61 M71 M79 M88 M100 M138 M149 M157 M165 M206 M209 M226 M290 | 16:M1 M33 M75 M84 M97 M141 M148 M182 M202 M208 M238 M289 | 17:M40 M49 M64 M85 M91 M162 M205 M215 M223 | 18:M2 M32 M72 M86 M174 M203 M219 | 19:M46 M74 M78 M101 M230 | 20:M80 M167 M227 | 21:M36 M228 | 22:M218,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,364008,,4,364008
table03,forumt-14.original,forumt-14.original,SAT,OPTIMAL,0.844271,26599,76985,0,0,76985,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,2,2,10,10,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",10,2,2,2,0,0,0,0,7,7,"0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0","40,50,52,54,52,52,52,46,40,36","6,3,10,7,2,1,5,8,7,6,3,4,7,1,5,8,2,9,5,8,7,6,3,9,2,5,4,8,2,10,1,7,6,10,3,1,2,9,9,1,8,10,5,7,3,6,1,9,4,2,8,10,3,1,10,8,6,9,3,5,4,7,4,9,3,2,5,8,10,6,4,7,9,3,1,6,4,2,1,6,5,3,8,9,7,10,5,7,4,2,3,6,2,3,6,4,7,5,2,9,1,5,8,4,3,1,3,4,7,1,6,4,8,7,6,9,4,2,8,10,1,4,3,6,2,5,4,6,3,8,2,3,10,8,4,2,9,5,6,7,3,4,9,10,6,7,6,2,9,5,10,7,5,4,2,6,9,1,3,8,10,9,2,7,1,3,5,6,8,7,8,5,1,4,5,2,7,10,8,3,4,7,8,2,4,5,4,5,6,7,2,3,5,1,2,6,9,10,3,4,1,3,10,1,4,9,5,2,6,7,5,6,7,9,8,8,7,1,10,9,6,5,2,7,4,3,8,10,6,4,7,5,8,5,4,3,2",1:M6 M14 M31 M36 M40 M47 M54 M75 M79 M101 M106 M110 M121 M158 M165 M173 M194 M201 M204 M218 | 2:M5 M17 M25 M29 M37 M50 M66 M78 M90 M93 M99 M118 M125 M131 M136 M148 M155 M163 M176 M184 M191 M195 M208 M223 M237 | 3:M2 M11 M23 M35 M45 M53 M59 M65 M74 M82 M91 M94 M105 M107 M123 M129 M132 M141 M159 M166 M180 M192 M199 M202 M226 M236 | 4:M12 M27 M49 M61 M63 M71 M77 M89 M96 M104 M108 M112 M117 M122 M127 M135 M142 M154 M174 M181 M185 M187 M200 M205 M225 M230 M235 | 5:M7 M15 M19 M26 M43 M60 M67 M81 M87 M98 M102 M126 M138 M150 M153 M167 M172 M175 M186 M188 M193 M207 M211 M222 M232 M234 | 6:M1 M10 M22 M33 M46 M57 M70 M76 M80 M92 M95 M111 M115 M124 M128 M139 M145 M147 M156 M168 M189 M196 M209 M212 M221 M229 | 7:M4 M9 M13 M21 M32 M44 M62 M72 M85 M88 M97 M109 M114 M140 M146 M152 M164 M170 M177 M182 M190 M210 M213 M217 M224 M231 | 8:M8 M16 M20 M28 M41 M51 M56 M68 M83 M103 M113 M119 M130 M134 M160 M169 M171 M179 M183 M215 M216 M227 M233 | 9:M18 M24 M38 M39 M48 M58 M64 M73 M84 M100 M116 M137 M143 M149 M157 M162 M197 M206 M214 M220 | 10:M3 M30 M34 M42 M52 M55 M69 M86 M120 M133 M144 M151 M161 M178 M198 M203 M219 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,76985,,2,76985
