table,instance,instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses,objective_value
table03,forum-13.original,forum-13.original,SAT,OPTIMAL,3.196662,86327,205674,0,0,205674,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",0,0,0,0,0,0,0,0,19,19,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,8,16,18,22,28,28,28,28,28,26,24,22,12,8,6,2,0,0,0,0","4,10,7,5,11,6,8,3,9,14,2,5,8,6,4,7,1,3,3,7,6,2,4,5,6,7,11,5,6,10,7,9,8,12,7,13,10,9,11,8,12,13,14,16,15,4,5,6,4,7,8,2,5,3,9,6,1,11,12,10,9,3,10,12,14,13,11,6,5,10,7,11,13,12,8,9,4,9,5,12,11,13,8,4,7,10,6,3,6,14,12,10,7,11,13,9,8,15,13,11,8,9,12,10,9,5,6,4,10,3,7,11,8,8,6,12,7,5,13,9,10,9,12,17,14,8,10,16,6,7,13,15,11,5,13,8,4,3,9,15,7,12,2,11,6,10,14,16,12,8,11,13,10,9",1:M17 M57 | 2:M11 M22 M52 M143 | 3:M8 M18 M19 M54 M62 M88 M110 M138 | 4:M1 M15 M23 M46 M49 M77 M84 M108 M137 | 5:M4 M12 M24 M28 M47 M53 M69 M79 M106 M118 M134 | 6:M6 M14 M21 M25 M29 M48 M56 M68 M87 M89 M107 M115 M129 M145 | 7:M3 M16 M20 M26 M31 M35 M50 M71 M85 M93 M111 M117 M130 M141 | 8:M7 M13 M33 M40 M51 M75 M83 M97 M101 M113 M114 M126 M136 M150 | 9:M9 M32 M38 M55 M61 M76 M78 M96 M102 M105 M120 M122 M139 M154 | 10:M2 M30 M37 M60 M63 M70 M86 M92 M104 M109 M121 M127 M146 M153 | 11:M5 M27 M39 M58 M67 M72 M81 M94 M100 M112 M133 M144 M151 | 12:M34 M41 M59 M64 M74 M80 M91 M103 M116 M123 M142 M149 | 13:M36 M42 M66 M73 M82 M95 M99 M119 M131 M135 M152 | 14:M10 M43 M65 M90 M125 M147 | 15:M45 M98 M132 M140 | 16:M44 M128 M148 | 17:M124 | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205674,,205674,0
table03,forum-13.original,forum-13.original,SAT,OPTIMAL,3.189472,86327,205674,0,0,205674,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",0,0,0,0,0,0,0,0,19,19,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,8,16,18,22,28,28,28,28,28,26,24,22,12,8,6,2,0,0,0,0","4,10,7,5,11,6,8,3,9,14,2,5,8,6,4,7,1,3,3,7,6,2,4,5,6,7,11,5,6,10,7,9,8,12,7,13,10,9,11,8,12,13,14,16,15,4,5,6,4,7,8,2,5,3,9,6,1,11,12,10,9,3,10,12,14,13,11,6,5,10,7,11,13,12,8,9,4,9,5,12,11,13,8,4,7,10,6,3,6,14,12,10,7,11,13,9,8,15,13,11,8,9,12,10,9,5,6,4,10,3,7,11,8,8,6,12,7,5,13,9,10,9,12,17,14,8,10,16,6,7,13,15,11,5,13,8,4,3,9,15,7,12,2,11,6,10,14,16,12,8,11,13,10,9",1:M17 M57 | 2:M11 M22 M52 M143 | 3:M8 M18 M19 M54 M62 M88 M110 M138 | 4:M1 M15 M23 M46 M49 M77 M84 M108 M137 | 5:M4 M12 M24 M28 M47 M53 M69 M79 M106 M118 M134 | 6:M6 M14 M21 M25 M29 M48 M56 M68 M87 M89 M107 M115 M129 M145 | 7:M3 M16 M20 M26 M31 M35 M50 M71 M85 M93 M111 M117 M130 M141 | 8:M7 M13 M33 M40 M51 M75 M83 M97 M101 M113 M114 M126 M136 M150 | 9:M9 M32 M38 M55 M61 M76 M78 M96 M102 M105 M120 M122 M139 M154 | 10:M2 M30 M37 M60 M63 M70 M86 M92 M104 M109 M121 M127 M146 M153 | 11:M5 M27 M39 M58 M67 M72 M81 M94 M100 M112 M133 M144 M151 | 12:M34 M41 M59 M64 M74 M80 M91 M103 M116 M123 M142 M149 | 13:M36 M42 M66 M73 M82 M95 M99 M119 M131 M135 M152 | 14:M10 M43 M65 M90 M125 M147 | 15:M45 M98 M132 M140 | 16:M44 M128 M148 | 17:M124 | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205674,,205674,0
table03,forum-13crafb.original,forum-13crafb.original,SAT,OPTIMAL,5.332579,101860,252515,0,0,252515,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,2,2,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",96,2,2,2,0,0,0,0,20,20,"2,2,2,1,0,0,2,2,1,2,0,2,0,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,2,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,1,2,0,1,2,2,2,1,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2","6,8,10,14,18,16,24,28,28,28,28,28,28,28,28,26,14,8,10,8,2,2","8,14,10,11,9,7,9,11,16,13,14,10,11,7,13,14,12,15,17,15,13,10,16,11,9,12,16,15,6,2,12,11,11,13,16,13,5,10,9,17,15,12,4,8,20,19,14,8,7,5,17,6,13,15,4,14,10,5,3,6,13,10,9,15,16,19,14,18,20,14,5,7,6,9,4,13,16,8,10,12,3,10,7,11,15,14,16,8,12,11,8,14,15,18,13,19,20,17,15,21,22,16,14,14,8,16,9,13,6,10,12,9,7,16,15,13,12,7,10,8,9,5,4,6,10,12,9,8,12,7,5,3,2,11,13,15,6,18,20,19,17,16,8,4,1,9,7,11,5,11,13,14,12,18,8,12,14,13,19,15,17,11,16,8,7,4,9,3,5,6,11,1,10,12,2,10,5,7,3,15,16,2,17,1,8,9,14,4,9,11,10,15,8,12,7",1:M145 M172 M184 | 2:M30 M133 M175 M182 | 3:M59 M81 M132 M168 M179 | 4:M43 M55 M75 M123 M144 M166 M188 | 5:M37 M50 M58 M71 M122 M131 M149 M169 M177 | 6:M29 M52 M60 M73 M109 M124 M137 M170 | 7:M6 M14 M49 M72 M83 M113 M118 M130 M147 M165 M178 M195 | 8:M1 M44 M48 M78 M88 M91 M105 M120 M128 M143 M155 M164 M185 M193 | 9:M5 M7 M25 M39 M63 M74 M107 M112 M121 M127 M146 M167 M186 M189 | 10:M3 M12 M22 M38 M57 M62 M79 M82 M110 M119 M125 M173 M176 M191 | 11:M4 M8 M13 M24 M32 M33 M84 M90 M134 M148 M150 M162 M171 M190 | 12:M17 M26 M31 M42 M80 M89 M111 M117 M126 M129 M153 M156 M174 M194 | 13:M10 M15 M21 M34 M36 M53 M61 M76 M95 M108 M116 M135 M151 M158 | 14:M2 M11 M16 M47 M56 M67 M70 M86 M92 M103 M104 M152 M157 M187 | 15:M18 M20 M28 M41 M54 M64 M85 M93 M99 M115 M136 M160 M180 M192 | 16:M9 M23 M27 M35 M65 M77 M87 M102 M106 M114 M142 M163 M181 | 17:M19 M40 M51 M98 M141 M161 M183 | 18:M68 M94 M138 M154 | 19:M46 M66 M96 M140 M159 | 20:M45 M69 M97 M139 | 21:M100 | 22:M101,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,252515,,252515,2
table03,forum-13crafb.original,forum-13crafb.original,SAT,OPTIMAL,5.140187,101860,252515,0,0,252515,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,2,2,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",96,2,2,2,0,0,0,0,20,20,"2,2,2,1,0,0,2,2,1,2,0,2,0,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,2,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,1,2,0,1,2,2,2,1,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2","6,8,10,14,18,16,24,28,28,28,28,28,28,28,28,26,14,8,10,8,2,2","8,14,10,11,9,7,9,11,16,13,14,10,11,7,13,14,12,15,17,15,13,10,16,11,9,12,16,15,6,2,12,11,11,13,16,13,5,10,9,17,15,12,4,8,20,19,14,8,7,5,17,6,13,15,4,14,10,5,3,6,13,10,9,15,16,19,14,18,20,14,5,7,6,9,4,13,16,8,10,12,3,10,7,11,15,14,16,8,12,11,8,14,15,18,13,19,20,17,15,21,22,16,14,14,8,16,9,13,6,10,12,9,7,16,15,13,12,7,10,8,9,5,4,6,10,12,9,8,12,7,5,3,2,11,13,15,6,18,20,19,17,16,8,4,1,9,7,11,5,11,13,14,12,18,8,12,14,13,19,15,17,11,16,8,7,4,9,3,5,6,11,1,10,12,2,10,5,7,3,15,16,2,17,1,8,9,14,4,9,11,10,15,8,12,7",1:M145 M172 M184 | 2:M30 M133 M175 M182 | 3:M59 M81 M132 M168 M179 | 4:M43 M55 M75 M123 M144 M166 M188 | 5:M37 M50 M58 M71 M122 M131 M149 M169 M177 | 6:M29 M52 M60 M73 M109 M124 M137 M170 | 7:M6 M14 M49 M72 M83 M113 M118 M130 M147 M165 M178 M195 | 8:M1 M44 M48 M78 M88 M91 M105 M120 M128 M143 M155 M164 M185 M193 | 9:M5 M7 M25 M39 M63 M74 M107 M112 M121 M127 M146 M167 M186 M189 | 10:M3 M12 M22 M38 M57 M62 M79 M82 M110 M119 M125 M173 M176 M191 | 11:M4 M8 M13 M24 M32 M33 M84 M90 M134 M148 M150 M162 M171 M190 | 12:M17 M26 M31 M42 M80 M89 M111 M117 M126 M129 M153 M156 M174 M194 | 13:M10 M15 M21 M34 M36 M53 M61 M76 M95 M108 M116 M135 M151 M158 | 14:M2 M11 M16 M47 M56 M67 M70 M86 M92 M103 M104 M152 M157 M187 | 15:M18 M20 M28 M41 M54 M64 M85 M93 M99 M115 M136 M160 M180 M192 | 16:M9 M23 M27 M35 M65 M77 M87 M102 M106 M114 M142 M163 M181 | 17:M19 M40 M51 M98 M141 M161 M183 | 18:M68 M94 M138 M154 | 19:M46 M66 M96 M140 M159 | 20:M45 M69 M97 M139 | 21:M100 | 22:M101,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,252515,,252515,2
table03,forum-13crafc.original,forum-13crafc.original,SAT,OPTIMAL,7.333647,86461,205994,0,0,205994,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,1,1,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",58,0,0,1,0,0,0,0,19,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","6,14,18,24,24,24,24,24,24,24,24,24,22,10,12,8,2,0,0,0,0","4,10,5,9,8,6,12,3,11,14,8,5,9,6,3,1,4,2,3,8,6,2,5,4,10,9,11,6,7,13,8,10,12,13,6,10,9,7,11,12,12,13,15,15,16,5,6,8,11,14,13,8,16,7,15,12,10,10,12,13,9,4,4,3,7,5,2,1,5,7,2,9,11,3,10,6,4,9,7,11,13,12,6,5,8,4,3,2,7,15,12,10,8,16,14,17,11,13,10,6,5,8,9,4,2,7,3,4,11,9,10,8,5,5,13,12,11,6,7,4,9,12,15,13,14,11,4,9,3,6,7,5,10,5,12,3,2,7,14,11,15,6,4,1,13,10,8,16,12,9,13,11,8,7",1:M16 M68 M144 | 2:M18 M22 M67 M71 M88 M105 M137 | 3:M8 M15 M19 M64 M74 M87 M107 M129 M136 | 4:M1 M17 M24 M62 M63 M77 M86 M104 M108 M120 M127 M143 | 5:M3 M12 M23 M46 M66 M69 M84 M101 M113 M114 M132 M134 | 6:M6 M14 M21 M28 M35 M47 M76 M83 M100 M118 M130 M142 | 7:M29 M38 M54 M65 M70 M79 M89 M106 M119 M131 M138 M154 | 8:M5 M11 M20 M31 M48 M52 M85 M93 M102 M112 M147 M153 | 9:M4 M13 M26 M37 M61 M72 M78 M103 M110 M121 M128 M150 | 10:M2 M25 M32 M36 M57 M58 M75 M92 M99 M111 M133 M146 | 11:M9 M27 M39 M49 M73 M80 M97 M109 M117 M126 M140 M152 | 12:M7 M33 M40 M41 M56 M59 M82 M91 M116 M122 M135 M149 | 13:M30 M34 M42 M51 M60 M81 M98 M115 M124 M145 M151 | 14:M10 M50 M95 M125 M139 | 15:M43 M44 M55 M90 M123 M141 | 16:M45 M53 M94 M148 | 17:M96 | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205994,,205994,0
table03,forum-13crafc.original,forum-13crafc.original,SAT,OPTIMAL,7.42064,86461,205994,0,0,205994,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,1,1,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",58,0,0,1,0,0,0,0,19,19,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","6,14,18,24,24,24,24,24,24,24,24,24,22,10,12,8,2,0,0,0,0","4,10,5,9,8,6,12,3,11,14,8,5,9,6,3,1,4,2,3,8,6,2,5,4,10,9,11,6,7,13,8,10,12,13,6,10,9,7,11,12,12,13,15,15,16,5,6,8,11,14,13,8,16,7,15,12,10,10,12,13,9,4,4,3,7,5,2,1,5,7,2,9,11,3,10,6,4,9,7,11,13,12,6,5,8,4,3,2,7,15,12,10,8,16,14,17,11,13,10,6,5,8,9,4,2,7,3,4,11,9,10,8,5,5,13,12,11,6,7,4,9,12,15,13,14,11,4,9,3,6,7,5,10,5,12,3,2,7,14,11,15,6,4,1,13,10,8,16,12,9,13,11,8,7",1:M16 M68 M144 | 2:M18 M22 M67 M71 M88 M105 M137 | 3:M8 M15 M19 M64 M74 M87 M107 M129 M136 | 4:M1 M17 M24 M62 M63 M77 M86 M104 M108 M120 M127 M143 | 5:M3 M12 M23 M46 M66 M69 M84 M101 M113 M114 M132 M134 | 6:M6 M14 M21 M28 M35 M47 M76 M83 M100 M118 M130 M142 | 7:M29 M38 M54 M65 M70 M79 M89 M106 M119 M131 M138 M154 | 8:M5 M11 M20 M31 M48 M52 M85 M93 M102 M112 M147 M153 | 9:M4 M13 M26 M37 M61 M72 M78 M103 M110 M121 M128 M150 | 10:M2 M25 M32 M36 M57 M58 M75 M92 M99 M111 M133 M146 | 11:M9 M27 M39 M49 M73 M80 M97 M109 M117 M126 M140 M152 | 12:M7 M33 M40 M41 M56 M59 M82 M91 M116 M122 M135 M149 | 13:M30 M34 M42 M51 M60 M81 M98 M115 M124 M145 M151 | 14:M10 M50 M95 M125 M139 | 15:M43 M44 M55 M90 M123 M141 | 16:M45 M53 M94 M148 | 17:M96 | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,205994,,205994,0
table03,forum-14.original,forum-14.original,SAT,OPTIMAL,7.154296,144247,364008,0,0,364008,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,4,4,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",209,4,4,4,0,0,0,0,20,20,"3,4,4,3,4,4,0,4,3,0,4,1,0,2,0,0,4,0,4,4,0,4,0,2,2,3,2,3,4,4,4,4,4,4,3,4,2,3,4,4,2,2,1,2,1,1,4,4,4,2,2,4,4,3,4,4,1,1,2,3,0,4,4,4,4,1,4,0,0,4,4,4,0,4,4,4,4,1","8,22,26,32,34,32,38,38,36,36,40,42,40,30,26,28,28,14,18,16,12,8","21,8,12,14,10,6,11,18,13,14,13,2,10,6,8,3,5,4,9,7,3,4,8,13,8,19,20,7,5,11,4,14,15,4,9,20,7,5,17,21,6,10,13,12,2,3,5,19,15,11,6,4,3,2,7,9,8,2,12,16,20,10,17,17,6,8,7,17,19,8,14,16,7,13,12,2,3,19,10,11,5,17,21,15,18,12,4,16,8,10,18,17,15,5,11,12,17,19,22,13,20,15,13,11,9,16,10,12,17,8,12,13,14,15,8,1,4,6,11,2,9,8,7,8,9,3,11,6,12,4,5,5,12,10,16,13,18,17,14,8,6,16,15,11,7,13,12,17,10,9,3,13,7,9,16,15,6,5,13,7,14,13,15,4,12,9,21,18,22,10,11,16,3,2,11,4,22,13,14,2,16,7,18,9,8,10,20,12,21,14,19,9,16,15,7,4,9,5,11,7,5,3,6,10,4,9,11,16,17,10,12,6,19,20,15,14,13,19,9,3,16,17,18,6,11,14,15,22,12,20,5,7,1,21,8,10,4,13,2,6,16,10,13,8,15,9,10,14,7,17,11,5,11,14,12,5,9,13,4,6,9,5,3,7,12,2,1,10,11,8,19,14,12,17,11,8,5,12,4,3,11,6,7,20,13,16,14,7,13,12,5,9,4,10,8,1,11,7,2,3,6,12",1:M116 M233 M267 M296 | 2:M12 M45 M54 M58 M76 M120 M174 M180 M239 M266 M299 | 3:M16 M21 M46 M53 M77 M126 M151 M173 M202 M220 M263 M280 M300 | 4:M18 M22 M31 M34 M52 M87 M117 M130 M164 M176 M196 M205 M237 M259 M279 M293 | 5:M17 M29 M38 M47 M81 M94 M131 M132 M158 M198 M201 M231 M252 M256 M262 M277 M291 | 6:M6 M14 M41 M51 M65 M118 M128 M141 M157 M203 M212 M224 M240 M260 M282 M301 | 7:M20 M28 M37 M55 M67 M73 M123 M145 M153 M160 M182 M195 M200 M232 M249 M264 M283 M288 M298 | 8:M2 M15 M23 M25 M57 M66 M70 M89 M110 M115 M122 M124 M140 M185 M235 M244 M270 M276 M295 | 9:M19 M35 M56 M105 M121 M125 M150 M154 M166 M184 M192 M197 M206 M219 M246 M257 M261 M292 | 10:M5 M13 M42 M62 M79 M90 M107 M134 M149 M170 M186 M204 M210 M236 M242 M247 M268 M294 | 11:M7 M30 M50 M80 M95 M104 M119 M127 M144 M171 M175 M199 M207 M225 M251 M253 M269 M275 M281 M297 | 12:M3 M44 M59 M75 M86 M96 M108 M111 M129 M133 M147 M165 M188 M211 M229 M255 M265 M273 M278 M290 M302 | 13:M9 M11 M24 M43 M74 M100 M103 M112 M136 M146 M152 M159 M162 M178 M217 M238 M243 M258 M285 M289 | 14:M4 M10 M32 M71 M113 M139 M161 M179 M190 M216 M226 M248 M254 M272 M287 | 15:M33 M49 M84 M93 M102 M114 M143 M156 M163 M194 M215 M227 M245 | 16:M60 M72 M88 M106 M135 M142 M155 M172 M181 M193 M208 M221 M241 M286 | 17:M39 M63 M64 M68 M82 M92 M97 M109 M138 M148 M209 M222 M250 M274 | 18:M8 M85 M91 M137 M168 M183 M223 | 19:M26 M48 M69 M78 M98 M191 M213 M218 M271 | 20:M27 M36 M61 M101 M187 M214 M230 M284 | 21:M1 M40 M83 M167 M189 M234 | 22:M99 M169 M177 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,364008,,364008,4
