instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.original,no,incremental,direct,lexicographic,-,-,-,-,2328.3 2
ticf-13crafb.original,yes,incremental,direct,lexicographic,-,-,-,-,2324.1 2
