instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-12crafc.prec25,no,incremental,direct,lexicographic,-,-,-,-,0.7 0
tic-12crafc.prec25,yes,incremental,direct,lexicographic,-,-,-,-,1.2 0
