instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.fixed020-Forb,no,incremental,direct,lexicographic,-,-,-,-,122.7 17
forum-13crafb.fixed020-Forb,yes,incremental,direct,lexicographic,-,-,-,-,122.9 17
