instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.prec15,no,incremental,direct,lexicographic,-,-,-,-,12.8 0
ticf-13crafc.prec15,yes,incremental,direct,lexicographic,-,-,-,-,13.2 0
