instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.original,no,incremental,direct,lexicographic,-,-,-,-,13.2 0
forum-13crafc.original,yes,incremental,direct,lexicographic,-,-,-,-,13.1 0
