instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.prec15,no,incremental,direct,lexicographic,-,-,-,-,2.3 2
forumt-14crafc.prec15,yes,incremental,direct,lexicographic,-,-,-,-,2.6 2
