instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.prec15,no,incremental,direct,lexicographic,-,-,-,-,3.2 2
forumt-14crafe.prec15,yes,incremental,direct,lexicographic,-,-,-,-,3.3 2
