campaign_id,experiment_block,planned_configuration_id,repetition,run_order,run_key,attempt,run_order_seed,campaign_plan_sha256,instance,instance_content_id,base_lineage_id,instance_family,configuration_label,factor_m,factor_f,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,status,sat_result,best_value,proven_optimum,objective_mode,objective_vector,proven_objective_vector,primary_objective_value,secondary_objective_value,tertiary_objective_value,lexicographic_scalar_cost,objective_tier_weights,runtime_seconds,runtime_censored,peak_memory_mb,formalism,model_family,formulation_name,model_family_display_name,model_configuration_display_name,implementation_provenance,optimization_procedure_display_name,n_vars,n_binary_variables,n_integer_variables,n_continuous_variables,n_linear_constraints,n_global_constraints,n_nonzeros,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,domain_filter_graph,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,n_objective_lits,n_optimizer_calls,best_bound,optimality_gap,branch_and_bound_nodes,cp_branches,cp_fails,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,objective_phase_seconds,objective_phase_calls,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,domain_filter_iterations,domain_filter_seconds,input_parsing_seconds,model_construction_seconds,backend_model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,all_participant_idle_range,total_break_groups,break_group_range,participant_break_groups,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,threads,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints
,,,,,,,,,forumt-14crafe.original,b2b-05726bbe29a8e141,b2b-lineage-forumt-14crafe,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,5,1,2.593411,False,144.871,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,78378,,,,,,,163718,240,163958,2360,76018,408083,61,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,407843,240,1,511,92636,65424,5147,1,240,240,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,,,2360,,,,,,,,,,0.002365,0.166676,,0.166676,2.42437,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",5,13,,5,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,05726bbe29a8e1413f418dfb4961af005189bf45fbf8f747afbfe9dfe596445e,original,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_klu9gvvp.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,5,,,,,,,,,"5,9,3,6,4,0,8,7,3,2,6,2,1,0,7,4,3,6,2,5,9,5,6,2,3,4,1,1,8,0,9,1,0,6,4,0,8,7,1,3,3,1,4,2,8,6,9,0,8,4,7,2,5,3,9,5,7,0,6,4,2,8,6,9,0,8,3,5,1,2,4,7,9,3,6,4,8,3,5,8,2,0,1,7,6,9,4,7,3,2,6,5,1,4,8,8,6,7,3,0,8,6,0,4,7,2,0,1,2,3,4,2,7,0,5,1,8,4,6,4,8,3,5,3,6,1,2,4,0,7,2,1,9,4,3,1,7,0,2,9,5,6,7,3,5,8,0,2,9,0,1,8,3,9,7,0,4,5,2,6,1,4,9,6,0,8,5,0,7,2,1,8,9,6,1,5,3,8,9,7,5,7,0,7,9,5,0,3,5,1,4,2,5,4,1,5,3,9,6,2,9,9,1,7,8,5,4,3,6,2,5,9,6,7,8,1,3,0,6,5,4,8,7,9,2,6,2,5,8,7,1,3,1,9,4,7",,
,,,,,,,,,tic-12crafc.original,b2b-0d9483a3be1bdf60,b2b-lineage-tic-12crafc,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,0,0,bg_d2,0,0,0,,,0,1,0.217065,False,68.719,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,23942,,,,,,,51480,126,51606,1000,22942,127143,43,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,127017,126,1,234,30636,18943,1667,1,126,126,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",1000,,,1000,,,,,,,,,,0.001417,0.051809,,0.051809,0.163839,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",0,0,,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,0d9483a3be1bdf60a6e9a9f06fe08d414291532197fb2237096c3f2f8f93b310,original,data_table03_origin/tic-12crafc.original.dzn,1,data_table03_origin/tic-12crafc.original.dzn,1,data_table03_origin/tic-12crafc.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_jdm7s2ru.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,0,,,,,,,,,"6,1,5,4,0,2,0,5,7,2,7,7,0,4,3,2,6,1,6,0,5,4,6,7,3,7,0,4,5,2,6,1,4,3,5,2,7,1,2,5,1,3,7,4,6,0,2,4,1,5,1,5,2,4,6,7,3,3,4,5,6,7,3,0,1,3,0,2,6,5,1,4,6,2,0,7,3,1,3,5,1,6,7,4,0,2,3,2,1,4,6,4,2,3,7,6,0,5,1,5,1,3,2,7,0,7,3,4,6,5,2,4,0,3,6,5,1,6,1,7,4,0,5,2,3",,
,,,,,,,,,forum-13.original,b2b-199c425a3e6307a9,b2b-lineage-forum-13,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,0,0,bg_d2,0,0,0,,,0,1,3.837635,False,316.047,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,207114,,,,,,,413421,700,414121,3234,203880,1183053,71,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,1182353,700,1,1118,144222,186835,81246,1,700,700,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",3234,,,3234,,,,,,,,,,0.001808,0.446854,,0.446854,3.388973,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",0,0,,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,199c425a3e6307a99a2c772c7edde7a528506fa5cbd0af939507b42c1492b171,original,data_table03_origin/forum-13.original.dzn,1,data_table03_origin/forum-13.original.dzn,1,data_table03_origin/forum-13.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_kx036e_g.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,0,,,,,,,,,"6,10,7,5,12,8,11,4,9,13,4,6,3,7,0,1,2,5,3,6,7,2,4,5,3,4,11,5,6,10,7,8,9,12,7,11,9,8,10,6,12,11,13,15,14,5,2,1,6,7,8,5,4,2,9,10,3,11,10,8,9,3,5,4,2,6,3,4,2,7,8,10,3,5,11,6,9,9,5,10,11,12,6,3,7,4,2,8,5,9,10,4,8,7,11,3,2,6,11,7,8,10,12,9,8,2,7,6,5,4,0,1,3,6,5,4,9,8,10,3,2,2,6,12,13,8,3,5,10,4,11,9,7,4,13,6,3,1,8,14,2,12,0,5,10,9,11,7,8,9,10,12,11,7",,
,,,,,,,,,tic-13crafc.original,b2b-2f2b9636e44fb3f6,b2b-lineage-tic-13crafc,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,4,4,bg_d2,4,4,4,,,4,1,5.42988,False,147.828,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,51659,,,,,,,108060,188,108248,1800,49859,269414,48,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,269226,188,1,283,62423,41325,4029,1,188,188,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",1800,,,1800,,,,,,,,,,0.001884,0.092919,,0.092919,5.335078,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",4,12,,4,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0",peak_process_tree_rss_mb,2f2b9636e44fb3f601b84fde34a690ae44ea680e9a078ce7377d47a9a5bceb18,original,data_table03_origin/tic-13crafc.original.dzn,1,data_table03_origin/tic-13crafc.original.dzn,1,data_table03_origin/tic-13crafc.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_02lalrww.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,4,,,,,,,,,"8,0,5,9,6,4,1,3,7,2,1,0,4,3,2,7,0,5,4,3,2,6,6,4,3,9,8,5,7,5,8,3,2,7,4,9,6,9,6,8,5,7,2,3,4,6,8,9,5,7,8,9,6,5,7,4,9,5,3,2,5,6,3,4,1,8,1,2,3,0,6,1,3,2,5,7,9,0,8,5,9,4,0,2,8,1,0,1,3,3,8,7,2,4,6,1,1,0,3,2,8,4,0,6,9,4,7,5,2,7,9,1,6,4,5,7,6,9,8,7,1,2,8,7,5,4,3,2,6,1,7,1,4,2,5,8,0,1,7,0,2,5,6,2,1,4,8,6,9,3,7,2,6,5,2,9,0,6,3,3,1,8,0,4,1,7,5,1,8,7,5,6,3,8,3,0,4,9,4,0",,
,,,,,,,,,tic-14crafc.original,b2b-559ebde3d87c02f5,b2b-lineage-tic-14crafc,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,0,0,bg_d2,0,0,0,,,0,1,2.080073,False,150.059,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,79877,,,,,,,166513,240,166753,2370,77507,415276,61,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,415036,240,1,384,94130,66838,5161,1,240,240,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2370,,,2370,,,,,,,,,,0.002477,0.160571,,0.160571,1.917025,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",0,0,,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,559ebde3d87c02f55f900fbf5134f0870f006928c6be3c17644a439c59d7bc53,original,data_table03_origin/tic-14crafc.original.dzn,1,data_table03_origin/tic-14crafc.original.dzn,1,data_table03_origin/tic-14crafc.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_dd3iwmb1.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,0,,,,,,,,,"2,1,0,3,4,5,6,7,0,2,9,1,7,3,2,5,6,4,0,0,5,6,2,0,1,4,3,5,1,2,0,1,2,3,5,3,8,4,2,0,3,0,9,4,6,1,5,2,7,0,1,3,5,3,7,0,4,1,2,5,6,3,9,6,0,8,1,7,4,2,8,3,4,5,6,7,3,9,4,6,0,5,2,7,8,1,4,8,5,7,6,9,4,9,5,6,3,8,8,3,6,7,9,5,1,7,6,8,4,7,8,6,1,4,3,9,6,8,1,2,7,6,5,7,9,6,8,4,5,7,4,9,5,1,8,9,2,6,7,3,0,8,9,5,6,1,9,7,6,8,6,1,4,5,2,9,7,0,3,8,9,4,2,5,3,6,8,7,0,8,5,0,4,8,4,9,3,1,2,1,2,0,7,2,8,3,4,5,1,2,3,0,9,4,9,8,5,7,6,3,0,3,6,9,7,4,0,2,5,8,3,7,2,6,1,1,2,3,1,8,6,0,7,2,1,3,5,4,5,1,7,2,4,0,4,2,1",,
,,,,,,,,,forum-13crafc.original,b2b-65a96b9dd660a8a3,b2b-lineage-forum-13crafc,original,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,1,1,bg_d2,1,1,1,,,1,1,77.567302,False,300.625,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,200226,,,,,,,399897,700,400597,3234,196992,1148991,71,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,1148291,700,1,1118,137712,179821,81246,1,700,700,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",3234,,,3234,,,,,,,,,,0.001871,0.412328,,0.412328,77.153103,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",5,5,,1,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,65a96b9dd660a8a35101f86ce6ef259ab1117592f94b75bcf9458f90ff8a9285,original,data_table03_origin/forum-13crafc.original.dzn,1,data_table03_origin/forum-13crafc.original.dzn,1,data_table03_origin/forum-13crafc.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:08:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table03_origin --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table03_origin.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg__ajbm9ua.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,1,,,,,,,,,"5,7,6,10,9,4,12,11,8,13,3,2,6,5,0,1,4,7,2,5,1,0,4,3,1,2,8,7,9,11,5,10,6,10,11,12,8,6,9,7,11,12,13,15,14,1,3,0,3,11,10,0,4,1,13,12,2,9,11,12,10,2,6,3,4,5,2,4,10,7,3,12,5,6,8,11,9,8,6,11,10,12,7,2,9,3,5,4,4,9,6,7,2,5,10,3,1,8,11,7,12,9,8,10,3,0,1,8,4,5,2,7,6,4,5,3,6,8,9,2,1,5,3,12,13,11,2,6,10,4,9,8,7,3,11,5,9,2,0,14,6,13,4,1,7,8,10,12,10,7,9,12,11,8",,
