campaign_id,experiment_block,planned_configuration_id,repetition,run_order,run_key,attempt,run_order_seed,campaign_plan_sha256,instance,instance_content_id,base_lineage_id,instance_family,configuration_label,factor_m,factor_f,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,status,sat_result,best_value,proven_optimum,objective_mode,objective_vector,proven_objective_vector,primary_objective_value,secondary_objective_value,tertiary_objective_value,lexicographic_scalar_cost,objective_tier_weights,runtime_seconds,runtime_censored,peak_memory_mb,formalism,model_family,formulation_name,model_family_display_name,model_configuration_display_name,implementation_provenance,optimization_procedure_display_name,n_vars,n_binary_variables,n_integer_variables,n_continuous_variables,n_linear_constraints,n_global_constraints,n_nonzeros,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,domain_filter_graph,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,n_objective_lits,n_optimizer_calls,best_bound,optimality_gap,branch_and_bound_nodes,cp_branches,cp_fails,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,objective_phase_seconds,objective_phase_calls,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,domain_filter_iterations,domain_filter_seconds,input_parsing_seconds,model_construction_seconds,backend_model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,all_participant_idle_range,total_break_groups,break_group_range,participant_break_groups,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,threads,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints
,,,,,,,,,tic-13crafb.prec15,b2b-032e7adee7c2b10a,b2b-lineage-tic-13crafb,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,0,0,bg_d2,0,0,0,,,0,1,2.447918,False,103.516,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,52392,,,,,,,112052,184,112236,1840,50552,278520,47,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,278336,184,1,308,65264,42540,3940,1,184,184,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",1840,,,1840,,,,,,,,,,0.001863,0.114561,,0.114561,2.331494,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",0,0,,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,032e7adee7c2b10a5d19227cf9d93a414a069267f0b9ae58a18f28c55e8b2c3f,prec15,data_table08_prec/tic-13crafb.prec15.dzn,1,data_table08_prec/tic-13crafb.prec15.dzn,1,data_table08_prec/tic-13crafb.prec15.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_8zura8au.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,0,,,,,,,,,"2,8,9,3,7,6,3,6,4,9,5,7,3,8,6,2,5,3,0,6,8,9,7,6,8,2,7,5,1,4,7,1,5,9,0,4,2,6,8,3,6,2,4,9,8,3,0,1,2,9,3,0,1,7,4,5,4,5,8,2,6,1,7,4,1,5,8,6,5,9,2,7,9,5,6,8,4,1,3,2,0,5,4,6,3,4,7,3,6,2,1,8,7,5,3,6,5,9,4,7,2,7,6,8,5,9,1,4,0,0,7,3,8,4,9,8,0,7,4,2,6,7,5,1,3,8,9,0,1,5,3,9,2,3,1,4,7,6,0,2,3,5,1,8,7,5,6,4,3,8,9,2,8,0,2,7,4,7,3,4,6,2,5,5,2,3,4,7,8,1,0,6,9,4,1,6,2,5,3,5,3,2,4,1",,
,,,,,,,,,forum-13crafc.prec15,b2b-075a454cd5bef4b0,b2b-lineage-forum-13crafc,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,1,1,bg_d2,1,1,1,,,1,1,103.116615,False,314.188,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,200226,,,,,,,403131,700,403831,3234,196992,1155459,71,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,1154759,700,1,1118,140946,179821,81246,1,700,700,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",3234,,,3234,,,,,,,,,,0.001903,0.42167,,0.42167,102.693041,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",7,7,,1,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",peak_process_tree_rss_mb,075a454cd5bef4b0b64e938f064b7356ef0f28a14c9accb167c541afad7e2fbf,prec15,data_table08_prec/forum-13crafc.prec15.dzn,1,data_table08_prec/forum-13crafc.prec15.dzn,1,data_table08_prec/forum-13crafc.prec15.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_p2hgp2z8.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,1,,,,,,,,,"5,4,8,9,12,6,10,11,7,13,4,5,3,6,2,0,1,7,3,5,2,0,1,4,2,3,5,7,10,9,4,8,6,6,8,11,12,7,10,9,11,12,13,15,14,2,3,1,8,11,9,4,6,3,10,7,5,10,12,11,9,1,9,13,11,12,10,6,12,8,4,11,9,10,3,7,5,8,5,11,10,12,7,4,6,9,2,3,4,2,6,1,3,7,9,5,0,8,12,11,0,1,10,2,5,3,6,8,4,0,2,7,1,5,8,6,2,3,4,1,0,2,5,11,13,8,12,10,4,3,9,6,7,6,3,9,10,0,8,14,7,13,4,11,1,2,5,12,10,7,9,11,12,8",,
,,,,,,,,,forumt-14crafd.prec15,b2b-14b8a7376a74f9fe,b2b-lineage-forumt-14crafd,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,4,4,bg_d2,4,4,4,,,4,1,1.460331,False,153.461,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,79488,,,,,,,168133,240,168373,2360,77128,418053,61,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,417813,240,1,511,95911,66564,5147,1,240,240,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,,,2360,,,,,,,,,,0.002609,0.162265,,0.162265,1.295458,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,8,,4,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,14b8a7376a74f9fe0c4602319101caca1e27578cc84b2f4a0f8d92c5cc09443b,prec15,data_table08_prec/forumt-14crafd.prec15.dzn,1,data_table08_prec/forumt-14crafd.prec15.dzn,1,data_table08_prec/forumt-14crafd.prec15.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_6ih5vuky.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,4,,,,,,,,,"0,1,2,3,4,9,8,5,0,2,1,4,0,1,2,3,4,6,5,7,8,7,5,1,0,2,6,0,6,7,2,1,2,0,2,1,7,3,8,3,0,5,4,1,2,3,6,8,4,1,6,5,9,3,2,3,8,9,5,7,2,6,2,9,6,5,1,0,4,8,3,7,9,4,5,2,7,8,3,9,2,7,6,5,4,0,1,7,6,4,2,5,3,0,1,0,5,6,3,1,1,7,9,8,3,0,8,7,6,9,5,1,9,3,4,5,6,8,2,4,7,2,5,8,6,3,2,7,1,4,7,0,9,6,3,8,1,2,7,4,9,0,9,0,4,5,3,8,1,4,8,6,5,9,1,2,3,0,7,4,0,1,9,8,2,6,3,9,5,1,7,4,2,5,4,6,0,1,8,7,3,6,5,4,6,8,4,7,5,8,6,9,6,6,7,8,2,0,4,3,7,6,0,7,8,3,4,1,5,9,3,5,4,7,8,8,2,1,5,0,4,9,7,3,6,5,8,9,3,6,2,7,9,3,4,2",,
,,,,,,,,,ticf-13crafa.prec25,b2b-1527f1972c633bd2,b2b-lineage-ticf-13crafa,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,UNSAT,UNSAT,,,bg_d2,,,,,,,1,1.690728,False,260.355,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,207114,,,,,,,424427,700,425127,3234,203880,1205147,71,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,1204447,700,1,1036,155310,186835,81246,1,700,700,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",3234,,,3234,,,,,,,,,,0.001971,0.45747,,0.45747,1.231287,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",,,,,,,peak_process_tree_rss_mb,1527f1972c633bd2b35cb41c497e6326370b63b7ceccf9336950c1a2e8f500d0,prec25,data_table08_prec/ticf-13crafa.prec25.dzn,1,data_table08_prec/ticf-13crafa.prec25.dzn,1,data_table08_prec/ticf-13crafa.prec25.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_lq18u560.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,,,,,,,,,,,,
,,,,,,,,,forumt-14.prec15,b2b-26b1d0f2c809e4bb,b2b-lineage-forumt-14,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,5,1,1.571336,False,159.723,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,81817,,,,,,,172791,240,173031,2370,79447,429734,61,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,429494,240,1,482,98310,68838,5161,1,240,240,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2370,,,2370,,,,,,,,,,0.002554,0.170687,,0.170687,1.398095,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,10,,5,1,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0",peak_process_tree_rss_mb,26b1d0f2c809e4bb2eb4132f284c4e55d9f471d687e44b290b72940f367b7a15,prec15,data_table08_prec/forumt-14.prec15.dzn,1,data_table08_prec/forumt-14.prec15.dzn,1,data_table08_prec/forumt-14.prec15.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_we0hhbk1.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,5,,,,,,,,,"1,0,2,4,3,9,8,5,7,1,0,2,3,4,5,8,1,7,1,3,5,2,6,0,8,2,5,3,0,2,3,1,9,4,2,0,1,6,4,6,2,1,0,3,5,4,9,1,0,2,9,6,3,8,0,7,3,1,5,9,4,8,1,6,5,2,0,4,3,7,3,4,6,1,9,8,2,6,1,5,3,9,7,4,8,0,5,4,3,6,7,8,6,1,4,7,2,3,6,3,4,5,7,0,8,9,8,7,2,5,7,1,6,2,9,3,8,4,7,1,0,5,4,7,8,5,6,3,7,9,7,5,2,3,7,6,8,4,9,5,0,3,6,8,1,2,3,8,7,4,6,4,1,0,5,7,8,9,2,3,4,7,6,3,0,8,5,9,1,0,9,5,1,2,5,8,3,6,0,4,2,2,5,7,4,1,3,6,5,2,4,7,6,5,4,6,8,9,7,3,6,5,9,6,7,0,1,4,8,2,8,6,4,7,5,0,6,0,2,8,9,3,4,6,2,5,7,1,3,4,0,6,2,4,2,1,3",,
,,,,,,,,,forumt-14crafc.prec15,b2b-2bd515b5f0517ee5,b2b-lineage-forumt-14crafc,precedence,ORG-F-PW-DE-PHC-BGD2-UW-OBIC12P,ORGFull,N/A,Pairwise,Direct-E,PerSlotHoleCardinality,BreakGroupsD2,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,5,1,1.077168,False,144.227,MaxSAT,ORGHistorical,ORG-Historical-BG-d2,Published-style,Published-style/Full,independent_reimplementation,one-shot weighted MaxSAT,79877,,,,,,,169031,240,169271,2370,77507,420214,61,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,baseline2__model-org_historical_maxsat__m-full__p-pairwise__g-direct__b-per_slot_hole_cardinality__o-break_groups_d2__s-uwrmaxsat__i-old_best_ic12plus__fairness-d2,legacy_full,n/a,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,org_historical_bg_d2_old_best,per_slot_hole_cardinality,total_break_groups_subject_to_range_at_most_2,BGD2,OBIC12P,419974,240,1,482,96550,66838,5161,1,240,240,1,,,,,,0,,,,,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2370,,,2370,,,,,,,,,,0.002621,0.163702,,0.163702,0.910844,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,10,,5,1,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0",peak_process_tree_rss_mb,2bd515b5f0517ee58691564c1427d285ba52246c9b29578e9b6c4f28e6e39d1d,prec15,data_table08_prec/forumt-14crafc.prec15.dzn,1,data_table08_prec/forumt-14crafc.prec15.dzn,1,data_table08_prec/forumt-14crafc.prec15.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-08-15T05:21:31+00:00,7200.0,,ee80a6fbd8b513f7c010668495c39621a371266a,True,3.10.12,1.8.dev25,instance-20260810-085803,Linux-6.8.0-1065-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/ORG_BG_D2.py --data-dir data_table08_prec --family all --backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876 --timeout 7200 --csv output/org_old_bg_d2/data_table08_prec.csv --no-excel,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,8c68c8a386d3d7847b50d315143c2bab60e3514e59510e84a649db83cb303876,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_bg_ao13h7ro.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,5,,,,,,,,,"0,1,2,3,4,9,8,5,0,0,0,2,3,4,5,6,1,7,0,0,8,1,3,0,9,1,2,4,3,2,1,2,0,9,1,0,2,7,6,7,1,2,0,7,5,3,9,3,8,0,9,7,2,7,0,6,8,2,4,5,1,8,3,7,1,6,2,5,0,4,6,7,1,9,5,4,3,7,0,2,1,9,5,8,6,4,9,5,6,4,7,8,8,4,7,9,5,6,4,3,1,9,6,8,7,8,9,6,8,5,3,1,6,5,9,0,8,4,3,7,6,9,5,4,7,4,6,2,5,8,7,8,5,1,7,9,8,4,6,3,2,0,6,7,1,4,3,6,4,2,4,7,1,0,8,5,3,9,2,6,7,3,5,4,8,1,6,9,0,1,8,3,2,5,6,3,2,7,0,2,0,2,3,6,8,4,5,2,0,1,3,4,8,1,6,8,9,7,3,5,5,5,6,8,9,0,2,4,7,3,7,5,3,6,4,1,1,3,0,5,2,1,7,4,6,3,0,8,5,2,0,6,4,2,1,3,4",,
