instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.original,no,incremental,direct,lexicographic,18.5 2,6.5 2,27.4 2,6.5 2,5.1 2
forum-13crafb.original,yes,incremental,direct,lexicographic,18.2 2,6.7 2,27.6 2,7.0 2,5.3 2
