instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.forb0007,no,incremental,direct,lexicographic,23.7 0,7.5 0,124.9 0,41.6 0,7.0 0
ticf-13crafc.forb0007,yes,incremental,direct,lexicographic,24.1 0,7.5 0,127.0 0,41.3 0,6.8 0
