instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.prec25,no,multiple,direct,lexicographic,-,-,-,-,UNSAT
forum-13crafb.prec25,yes,multiple,direct,lexicographic,-,-,-,-,UNSAT
