instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.fixed020-Forb,no,incremental,direct,lexicographic,1.4 17,0.7 17,1.6 17,0.9 17,0.7 17
forum-13crafb.fixed020-Forb,yes,incremental,direct,lexicographic,1.5 17,0.8 17,1.6 17,0.9 17,0.7 17
