instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.forb0007,no,maxsat,direct,lexicographic,-,-,-,-,4.6 2
forum-13crafb.forb0007,yes,maxsat,direct,lexicographic,-,-,-,-,4.6 2
