instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
ticf-14crafa.fixed020-Forb,SAT,OPTIMAL,3.276938,151001,362216,0,0,362216,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,15,15,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",452,15,15,15,0,0,0,0,20,20,"9,5,15,5,7,10,0,13,2,0,1,2,0,4,0,0,8,0,9,4,14,6,12,1,2,2,15,4,12,11,3,5,1,11,12,1,15,8,8,10,2,9,11,10,1,5,11,1,15,4,1,3,7,7,3,8,2,0,8,2,4,10,9,11,13,12,2,0,0,8,10,0,0,4,3,1,0,8","44,44,44,44,44,44,42,36,40,32,32,28,26,16,16,6,18,8,6,8,10,16","22,8,1,21,12,1,2,13,17,14,13,1,2,3,5,6,9,7,8,10,1,13,17,1,3,2,4,15,17,1,21,2,1,3,7,8,4,5,6,9,10,18,19,3,4,11,6,7,8,2,9,2,4,3,6,7,12,1,2,1,3,7,5,3,2,12,20,5,22,3,9,1,4,2,6,5,2,6,15,13,1,17,9,7,11,12,4,17,2,14,3,1,5,4,4,5,13,2,4,10,5,2,3,11,4,1,5,6,4,6,8,1,2,3,1,1,3,11,12,2,10,5,6,1,6,3,7,2,5,9,10,15,12,4,5,6,9,13,3,11,7,6,1,13,4,2,6,3,7,4,5,4,1,6,11,14,10,2,3,11,15,7,8,9,10,11,22,13,15,18,16,17,14,19,10,20,3,21,2,12,13,8,15,11,14,9,13,18,21,20,16,5,22,7,5,22,8,4,22,5,6,3,17,7,9,4,9,5,6,7,14,8,10,17,11,12,13,16,14,5,1,6,7,3,10,9,8,18,4,13,12,15,11,17,19,20,2,21,22,10,3,5,13,6,4,22,7,9,8,12,15,10,9,6,7,8,11,10,5,6,10,11,7,3,8,2,1,4,9,12,7,14,6,8,9,12,5,8,10,4,7,11,9,9,11,8,12,7,8,9,11,12,6,7,4,2,8,10,9,5,1,3",1:M3 M6 M12 M21 M24 M30 M33 M58 M60 M72 M81 M92 M106 M112 M115 M116 M124 M143 M153 M221 M267 M301 | 2:M7 M13 M26 M32 M50 M52 M59 M65 M74 M77 M89 M98 M102 M113 M120 M128 M146 M158 M179 M237 M266 M296 | 3:M14 M25 M34 M44 M54 M61 M64 M70 M91 M103 M114 M117 M126 M139 M148 M159 M177 M202 M224 M241 M264 M302 | 4:M27 M37 M45 M53 M73 M87 M94 M95 M99 M105 M109 M134 M145 M150 M152 M198 M206 M229 M245 M268 M280 M295 | 5:M15 M38 M63 M68 M76 M93 M96 M101 M107 M122 M129 M135 M151 M192 M195 M200 M208 M220 M242 M259 M277 M300 | 6:M16 M39 M47 M55 M75 M78 M108 M110 M123 M125 M136 M142 M147 M154 M201 M209 M222 M244 M254 M260 M273 M293 | 7:M18 M35 M48 M56 M62 M84 M127 M141 M149 M162 M194 M204 M210 M223 M247 M255 M263 M271 M281 M288 M294 | 8:M2 M19 M36 M49 M111 M163 M182 M197 M212 M227 M249 M256 M265 M274 M278 M286 M289 M297 | 9:M17 M40 M51 M71 M83 M130 M137 M164 M186 M205 M207 M226 M248 M253 M269 M275 M283 M284 M290 M299 | 10:M20 M41 M100 M121 M131 M157 M165 M175 M213 M225 M240 M252 M258 M261 M279 M298 | 11:M46 M85 M104 M118 M140 M155 M160 M166 M184 M215 M233 M257 M262 M282 M285 M291 | 12:M5 M57 M66 M86 M119 M133 M180 M216 M231 M250 M270 M276 M287 M292 | 13:M8 M11 M22 M80 M97 M138 M144 M168 M181 M187 M217 M230 M243 | 14:M10 M90 M156 M173 M185 M211 M219 M272 | 15:M28 M79 M132 M161 M169 M183 M232 M251 | 16:M171 M191 M218 | 17:M9 M23 M29 M82 M88 M172 M203 M214 M234 | 18:M42 M170 M188 M228 | 19:M43 M174 M235 | 20:M67 M176 M190 M236 | 21:M4 M31 M178 M189 M238 | 22:M1 M69 M167 M193 M196 M199 M239 M246,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,362216,,15,362216
ticf-14crafa.fixed020-Forb,SAT,OPTIMAL,3.158744,151001,362216,0,0,362216,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,15,15,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",452,15,15,15,0,0,0,0,20,20,"9,5,15,5,7,10,0,13,2,0,1,2,0,4,0,0,8,0,9,4,14,6,12,1,2,2,15,4,12,11,3,5,1,11,12,1,15,8,8,10,2,9,11,10,1,5,11,1,15,4,1,3,7,7,3,8,2,0,8,2,4,10,9,11,13,12,2,0,0,8,10,0,0,4,3,1,0,8","44,44,44,44,44,44,42,36,40,32,32,28,26,16,16,6,18,8,6,8,10,16","22,8,1,21,12,1,2,13,17,14,13,1,2,3,5,6,9,7,8,10,1,13,17,1,3,2,4,15,17,1,21,2,1,3,7,8,4,5,6,9,10,18,19,3,4,11,6,7,8,2,9,2,4,3,6,7,12,1,2,1,3,7,5,3,2,12,20,5,22,3,9,1,4,2,6,5,2,6,15,13,1,17,9,7,11,12,4,17,2,14,3,1,5,4,4,5,13,2,4,10,5,2,3,11,4,1,5,6,4,6,8,1,2,3,1,1,3,11,12,2,10,5,6,1,6,3,7,2,5,9,10,15,12,4,5,6,9,13,3,11,7,6,1,13,4,2,6,3,7,4,5,4,1,6,11,14,10,2,3,11,15,7,8,9,10,11,22,13,15,18,16,17,14,19,10,20,3,21,2,12,13,8,15,11,14,9,13,18,21,20,16,5,22,7,5,22,8,4,22,5,6,3,17,7,9,4,9,5,6,7,14,8,10,17,11,12,13,16,14,5,1,6,7,3,10,9,8,18,4,13,12,15,11,17,19,20,2,21,22,10,3,5,13,6,4,22,7,9,8,12,15,10,9,6,7,8,11,10,5,6,10,11,7,3,8,2,1,4,9,12,7,14,6,8,9,12,5,8,10,4,7,11,9,9,11,8,12,7,8,9,11,12,6,7,4,2,8,10,9,5,1,3",1:M3 M6 M12 M21 M24 M30 M33 M58 M60 M72 M81 M92 M106 M112 M115 M116 M124 M143 M153 M221 M267 M301 | 2:M7 M13 M26 M32 M50 M52 M59 M65 M74 M77 M89 M98 M102 M113 M120 M128 M146 M158 M179 M237 M266 M296 | 3:M14 M25 M34 M44 M54 M61 M64 M70 M91 M103 M114 M117 M126 M139 M148 M159 M177 M202 M224 M241 M264 M302 | 4:M27 M37 M45 M53 M73 M87 M94 M95 M99 M105 M109 M134 M145 M150 M152 M198 M206 M229 M245 M268 M280 M295 | 5:M15 M38 M63 M68 M76 M93 M96 M101 M107 M122 M129 M135 M151 M192 M195 M200 M208 M220 M242 M259 M277 M300 | 6:M16 M39 M47 M55 M75 M78 M108 M110 M123 M125 M136 M142 M147 M154 M201 M209 M222 M244 M254 M260 M273 M293 | 7:M18 M35 M48 M56 M62 M84 M127 M141 M149 M162 M194 M204 M210 M223 M247 M255 M263 M271 M281 M288 M294 | 8:M2 M19 M36 M49 M111 M163 M182 M197 M212 M227 M249 M256 M265 M274 M278 M286 M289 M297 | 9:M17 M40 M51 M71 M83 M130 M137 M164 M186 M205 M207 M226 M248 M253 M269 M275 M283 M284 M290 M299 | 10:M20 M41 M100 M121 M131 M157 M165 M175 M213 M225 M240 M252 M258 M261 M279 M298 | 11:M46 M85 M104 M118 M140 M155 M160 M166 M184 M215 M233 M257 M262 M282 M285 M291 | 12:M5 M57 M66 M86 M119 M133 M180 M216 M231 M250 M270 M276 M287 M292 | 13:M8 M11 M22 M80 M97 M138 M144 M168 M181 M187 M217 M230 M243 | 14:M10 M90 M156 M173 M185 M211 M219 M272 | 15:M28 M79 M132 M161 M169 M183 M232 M251 | 16:M171 M191 M218 | 17:M9 M23 M29 M82 M88 M172 M203 M214 M234 | 18:M42 M170 M188 M228 | 19:M43 M174 M235 | 20:M67 M176 M190 M236 | 21:M4 M31 M178 M189 M238 | 22:M1 M69 M167 M193 M196 M199 M239 M246,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,362216,,15,362216
