instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.forb0003,no,maxsat,direct,lexicographic,-,-,-,-,UNSAT
forumt-14crafd.forb0003,yes,maxsat,direct,lexicographic,-,-,-,-,UNSAT
