instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.original,no,maxsat,direct,lexicographic,-,-,-,-,30.7 0
ticf-13crafc.original,yes,maxsat,direct,lexicographic,-,-,-,-,29.6 0
