instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.original,no,incremental,direct,lexicographic,15.4 2,7.0 2,18.1 2,12.6 2,7.6 2
ticf-13crafb.original,yes,incremental,direct,lexicographic,16.2 2,7.0 2,18.4 2,12.7 2,7.5 2
