instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.original,no,incremental,direct,lexicographic,TO -,18.3 0,212.8 0,14.1 0,10.8 0
ticf-14crafa.original,yes,incremental,direct,lexicographic,TO -,18.7 0,225.8 0,14.2 0,11.4 0
