instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafc.prec25,no,multiple,direct,lexicographic,-,-,-,-,1.8 0
tic-14crafc.prec25,yes,multiple,direct,lexicographic,-,-,-,-,0.8 0
