instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.forb0003,no,multiple,direct,lexicographic,-,-,-,-,11.5 2
forum-13crafb.forb0003,yes,multiple,direct,lexicographic,-,-,-,-,11.2 2
