instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.original,no,incremental,direct,lexicographic,0.8 2,0.6 2,1.2 2,0.8 2,0.3 2
forumt-14crafd.original,yes,incremental,direct,lexicographic,0.9 2,0.6 2,1.2 2,0.9 2,0.3 2
