instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.fixed040-Forb,no,multiple,direct,lexicographic,-,-,-,-,0.2 4
tic-13crafc.fixed040-Forb,yes,multiple,direct,lexicographic,-,-,-,-,0.2 4
