instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.forb0003,no,multiple,direct,lexicographic,-,-,-,-,UNSAT
forumt-14crafd.forb0003,yes,multiple,direct,lexicographic,-,-,-,-,UNSAT
