instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.forb0007,no,incremental,direct,lexicographic,23.9 0,7.5 0,128.1 0,42.0 0,7.0 0
forum-13crafc.forb0007,yes,incremental,direct,lexicographic,24.7 0,7.5 0,126.6 0,42.2 0,7.1 0
