instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.fixed040-Forb,no,maxsat,direct,lexicographic,-,-,-,-,0.1 4
tic-13crafb.fixed040-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,0.1 4
