instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.forb0007,no,incremental,direct,lexicographic,10.4 0,5.2 0,13.5 0,10.1 0,3.3 0
ticf-13crafa.forb0007,yes,incremental,direct,lexicographic,10.6 0,5.2 0,13.2 0,10.3 0,3.4 0
