instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.fixed020-Forb,no,incremental,direct,lexicographic,0.9 2,0.5 2,1.0 2,0.6 2,0.2 2
forumt-14crafc.fixed020-Forb,yes,incremental,direct,lexicographic,0.9 2,0.5 2,0.9 2,0.6 2,0.2 2
