instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.fixed020-Forb,no,incremental,direct,lexicographic,0.5 2,0.4 2,0.6 2,0.5 2,0.2 2
tic-14crafa.fixed020-Forb,yes,incremental,direct,lexicographic,0.5 2,0.4 2,0.5 2,0.5 2,0.2 2
