instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.prec25,no,maxsat,direct,lexicographic,-,-,-,-,1.5 1
tic-13crafc.prec25,yes,maxsat,direct,lexicographic,-,-,-,-,0.5 1
