instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.forb0003,no,incremental,direct,lexicographic,14.8 0,9.7 0,114.6 0,76.8 0,4.3 0
ticf-13crafc.forb0003,yes,incremental,direct,lexicographic,15.5 0,9.9 0,116.5 0,76.8 0,4.1 0
