instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.forb0003,no,incremental,direct,lexicographic,TO -,47.0 0,153.2 0,1.4 0,0.4 0
forumt-14crafc.forb0003,yes,incremental,direct,lexicographic,TO -,47.3 0,148.6 0,1.5 0,0.4 0
