instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.fixed020-Forb,no,multiple,direct,lexicographic,-,-,-,-,1.2 17
ticf-13crafb.fixed020-Forb,yes,multiple,direct,lexicographic,-,-,-,-,1.2 17
