instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.original,no,incremental,direct,lexicographic,8.9 0,1.7 0,9.0 0,2.6 0,0.3 0
tic-14crafa.original,yes,incremental,direct,lexicographic,9.1 0,1.6 0,8.7 0,2.4 0,0.3 0
