instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.forb0007,no,incremental,direct,lexicographic,18.4 2,6.8 2,20.5 2,6.9 2,6.7 2
forum-13crafb.forb0007,yes,incremental,direct,lexicographic,17.9 2,6.5 2,20.8 2,7.1 2,6.6 2
