instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.original,no,incremental,direct,lexicographic,TO -,TO -,13.9 1,0.8 1,0.4 1
tic-13crafc.original,yes,incremental,direct,lexicographic,TO -,TO -,14.0 1,0.7 1,0.4 1
