instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-12crafc.fixed020-Forb,SAT,OPTIMAL,0.094987,14237,33023,0,0,33023,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,4,4,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",32,4,4,4,0,0,0,0,6,6,"0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,2,1,0,0,1,2,0,4,1,0,0,0,0,4,0,4,3,0,1,0,0,0,0,1,0,0,0","30,32,32,32,32,32,28,32","6,4,8,5,3,8,3,4,2,8,1,2,7,5,4,1,3,8,5,4,2,3,5,3,5,6,2,1,4,7,8,3,1,8,6,5,2,3,2,6,1,4,5,8,3,3,1,8,7,2,1,5,2,7,6,4,3,8,1,3,5,7,6,4,8,7,6,2,1,3,2,8,6,7,4,5,6,1,7,4,6,5,2,3,8,1,6,8,4,5,7,3,6,4,5,8,7,1,2,4,7,6,2,5,1,5,6,1,4,7,2,2,3,8,4,7,6,5,1,8,7,3,4,2,6",1:M11 M16 M28 M33 M41 M47 M51 M59 M69 M78 M86 M98 M105 M108 M119 | 2:M9 M12 M21 M27 M37 M39 M50 M53 M68 M71 M83 M99 M103 M111 M112 M124 | 3:M5 M7 M17 M22 M24 M32 M38 M45 M46 M57 M60 M70 M84 M92 M113 M122 | 4:M2 M8 M15 M20 M29 M42 M56 M64 M75 M80 M89 M94 M100 M109 M115 M123 | 5:M4 M14 M19 M23 M25 M36 M43 M52 M61 M76 M82 M90 M95 M104 M106 M118 | 6:M1 M26 M35 M40 M55 M63 M67 M73 M77 M81 M87 M93 M102 M107 M117 M125 | 7:M13 M30 M49 M54 M62 M66 M74 M79 M91 M97 M101 M110 M116 M121 | 8:M3 M6 M10 M18 M31 M34 M44 M48 M58 M65 M72 M85 M88 M96 M114 M120,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,33023,,4,33023
tic-12crafc.fixed020-Forb,SAT,OPTIMAL,0.097634,14237,33023,0,0,33023,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,4,4,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",32,4,4,4,0,0,0,0,6,6,"0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,2,1,0,0,1,2,0,4,1,0,0,0,0,4,0,4,3,0,1,0,0,0,0,1,0,0,0","30,32,32,32,32,32,28,32","6,4,8,5,3,8,3,4,2,8,1,2,7,5,4,1,3,8,5,4,2,3,5,3,5,6,2,1,4,7,8,3,1,8,6,5,2,3,2,6,1,4,5,8,3,3,1,8,7,2,1,5,2,7,6,4,3,8,1,3,5,7,6,4,8,7,6,2,1,3,2,8,6,7,4,5,6,1,7,4,6,5,2,3,8,1,6,8,4,5,7,3,6,4,5,8,7,1,2,4,7,6,2,5,1,5,6,1,4,7,2,2,3,8,4,7,6,5,1,8,7,3,4,2,6",1:M11 M16 M28 M33 M41 M47 M51 M59 M69 M78 M86 M98 M105 M108 M119 | 2:M9 M12 M21 M27 M37 M39 M50 M53 M68 M71 M83 M99 M103 M111 M112 M124 | 3:M5 M7 M17 M22 M24 M32 M38 M45 M46 M57 M60 M70 M84 M92 M113 M122 | 4:M2 M8 M15 M20 M29 M42 M56 M64 M75 M80 M89 M94 M100 M109 M115 M123 | 5:M4 M14 M19 M23 M25 M36 M43 M52 M61 M76 M82 M90 M95 M104 M106 M118 | 6:M1 M26 M35 M40 M55 M63 M67 M73 M77 M81 M87 M93 M102 M107 M117 M125 | 7:M13 M30 M49 M54 M62 M66 M74 M79 M91 M97 M101 M110 M116 M121 | 8:M3 M6 M10 M18 M31 M34 M44 M48 M58 M65 M72 M85 M88 M96 M114 M120,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,33023,,4,33023
