instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses
tic-12crafc.original,SAT,OPTIMAL,37.637088,16863,45039,0,0,45039,,peak_process_tree_rss_mb,incremental,traditional,direct,no,basic,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","8,7,4,2,5,6,4,6,3,8,3,3,5,1,4,8,6,2,7,4,1,2,7,8,3,4,7,6,1,8,5,2,5,7,6,3,2,8,6,7,5,2,8,3,4,2,6,1,5,3,2,7,3,4,5,6,1,2,5,2,1,8,5,7,3,1,7,3,8,4,5,8,4,3,7,6,7,6,1,6,4,2,8,5,7,3,2,6,1,5,4,4,5,3,6,7,1,2,8,8,3,4,1,6,7,5,3,1,4,2,6,7,1,5,4,2,8,7,8,6,2,1,3,4,5",1:M14 M21 M29 M48 M57 M61 M66 M79 M89 M97 M103 M108 M113 M122 | 2:M4 M18 M22 M32 M37 M42 M46 M51 M58 M60 M82 M87 M98 M110 M116 M121 | 3:M9 M11 M12 M25 M36 M44 M50 M53 M65 M68 M74 M86 M94 M101 M107 M123 | 4:M3 M7 M15 M20 M26 M45 M54 M70 M73 M81 M91 M92 M102 M109 M115 M124 | 5:M5 M13 M31 M33 M41 M49 M55 M59 M63 M71 M84 M90 M93 M106 M114 M125 | 6:M6 M8 M17 M28 M35 M39 M47 M56 M76 M78 M80 M88 M95 M104 M111 M120 | 7:M2 M19 M23 M27 M34 M40 M52 M64 M67 M75 M77 M85 M96 M105 M112 M118 | 8:M1 M10 M16 M24 M30 M38 M43 M62 M69 M72 M83 M99 M100 M117 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | exact unary internal-idle counts and range objective over P*",,,result,45039,,45039
tic-12crafc.original,SAT,OPTIMAL,1.042796,18081,47072,0,0,47072,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp1,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,32,32,32,32,32,32,28","3,2,1,8,5,7,8,3,7,3,6,6,1,2,5,4,3,7,7,2,4,8,1,2,8,4,5,7,6,3,2,1,2,5,3,6,4,7,6,8,1,4,2,7,3,8,7,5,4,6,6,4,2,5,1,3,7,1,5,2,1,5,6,8,3,4,6,1,8,2,5,1,3,6,8,4,2,4,2,5,7,6,4,1,8,3,2,3,7,5,4,3,4,8,7,1,5,2,6,4,6,3,5,7,1,4,6,8,7,3,5,7,6,1,8,5,2,5,3,6,1,8,2,4,7",1:M3 M13 M23 M32 M41 M55 M58 M61 M68 M72 M84 M96 M105 M114 M121 | 2:M2 M14 M20 M24 M31 M33 M43 M53 M60 M70 M77 M79 M87 M98 M117 M123 | 3:M1 M8 M10 M17 M30 M35 M45 M56 M65 M73 M86 M88 M92 M102 M110 M119 | 4:M16 M21 M26 M37 M42 M49 M52 M66 M76 M78 M83 M91 M93 M100 M106 M124 | 5:M5 M15 M27 M34 M48 M54 M59 M62 M71 M80 M90 M97 M103 M111 M116 M118 | 6:M11 M12 M29 M36 M39 M50 M51 M63 M67 M74 M82 M99 M101 M107 M113 M120 | 7:M6 M9 M18 M19 M28 M38 M44 M47 M57 M81 M89 M95 M104 M109 M112 M125 | 8:M4 M7 M22 M25 M40 M46 M64 M69 M75 M85 M94 M108 M115 M122,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | exact unary internal-idle counts and range objective over P*",,,result,47072,,47072
tic-12crafc.original,SAT,OPTIMAL,5.318039,25559,58087,0,0,58087,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp2,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,32,32,32,32,32,32,28","2,3,5,1,4,3,3,7,5,5,6,6,8,2,5,4,1,7,7,1,2,8,7,8,4,6,2,7,3,1,5,8,1,5,2,3,4,7,2,3,6,8,1,5,4,8,7,3,4,5,4,6,2,8,7,5,3,1,6,5,1,3,6,8,4,8,2,4,6,1,6,1,7,5,2,4,2,3,2,7,1,6,4,5,8,3,8,4,7,3,6,5,6,4,3,2,7,8,1,1,4,6,2,3,7,3,5,6,7,4,2,2,8,1,6,5,7,8,1,3,4,7,6,2,5",1:M4 M17 M20 M30 M33 M43 M58 M61 M70 M72 M81 M99 M100 M114 M119 | 2:M1 M14 M21 M27 M35 M39 M53 M67 M75 M77 M79 M96 M103 M111 M112 M124 | 3:M2 M6 M7 M29 M36 M40 M48 M57 M62 M78 M86 M90 M95 M104 M106 M120 | 4:M5 M16 M25 M37 M45 M49 M51 M65 M68 M76 M83 M88 M94 M101 M110 M121 | 5:M3 M9 M10 M15 M31 M34 M44 M50 M56 M60 M74 M84 M92 M107 M116 M125 | 6:M11 M12 M26 M41 M52 M59 M63 M69 M71 M82 M91 M93 M102 M108 M115 M123 | 7:M8 M18 M19 M23 M28 M38 M47 M55 M73 M80 M89 M97 M105 M109 M117 M122 | 8:M13 M22 M24 M32 M42 M46 M54 M64 M66 M85 M87 M98 M113 M118,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (44) atMost 2|L| busy participants per slot | exact unary internal-idle counts and range objective over P*",,,result,58087,,58087
tic-12crafc.original,SAT,OPTIMAL,0.19926,26777,60120,0,0,60120,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","7,1,3,2,6,8,7,4,8,3,4,5,6,7,4,2,8,3,4,7,3,8,8,7,6,1,7,4,3,8,5,2,5,3,7,6,1,2,3,1,5,8,7,6,2,2,4,5,1,3,5,2,8,4,6,7,3,8,5,7,5,1,3,6,8,8,4,6,2,1,5,6,2,4,7,8,7,5,2,8,5,6,4,3,1,7,6,2,1,5,4,7,3,2,5,8,4,1,6,3,2,6,4,7,1,1,6,4,3,2,5,2,6,3,4,5,1,1,8,3,7,5,4,2,6",1:M2 M26 M37 M40 M49 M62 M70 M85 M89 M98 M105 M106 M117 M118 | 2:M4 M16 M32 M38 M45 M46 M52 M69 M73 M79 M88 M94 M101 M110 M112 M124 | 3:M3 M10 M18 M21 M29 M34 M39 M50 M57 M63 M84 M93 M100 M109 M114 M120 | 4:M8 M11 M15 M19 M28 M47 M54 M67 M74 M83 M91 M97 M103 M108 M115 M123 | 5:M12 M31 M33 M41 M48 M51 M59 M61 M71 M78 M81 M90 M95 M111 M116 M122 | 6:M5 M13 M25 M36 M44 M55 M64 M68 M72 M82 M87 M99 M102 M107 M113 M125 | 7:M1 M7 M14 M20 M24 M27 M35 M43 M56 M60 M75 M77 M86 M92 M104 M121 | 8:M6 M9 M17 M22 M23 M30 M42 M53 M58 M65 M66 M76 M80 M96 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | exact unary internal-idle counts and range objective over P*",,,result,60120,,60120
tic-12crafc.original,SAT,OPTIMAL,0.114829,14593,36384,0,0,36384,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","6,7,8,2,5,6,2,4,8,4,7,3,8,2,5,1,7,6,5,6,8,4,8,7,7,1,2,4,6,3,8,5,7,8,4,6,3,2,6,4,1,3,8,5,7,2,1,4,5,6,5,3,6,2,1,7,4,1,3,2,1,7,3,6,5,4,3,2,1,8,8,3,2,5,7,1,4,2,7,8,3,6,5,4,1,2,3,2,1,5,4,4,1,3,5,7,2,6,8,5,6,3,7,2,1,5,3,7,6,4,8,6,7,3,5,8,4,6,7,4,2,5,1,8,3",1:M16 M26 M41 M47 M55 M58 M61 M69 M76 M85 M89 M93 M105 M123 | 2:M4 M7 M14 M27 M38 M46 M54 M60 M68 M73 M78 M86 M88 M97 M104 M121 | 3:M12 M30 M37 M42 M52 M59 M63 M67 M72 M81 M87 M94 M102 M107 M114 M125 | 4:M8 M10 M22 M28 M35 M40 M48 M57 M66 M77 M84 M91 M92 M110 M117 M120 | 5:M5 M15 M19 M32 M44 M49 M51 M65 M74 M83 M90 M95 M100 M106 M115 M122 | 6:M1 M6 M18 M20 M29 M36 M39 M50 M53 M64 M82 M98 M101 M109 M112 M118 | 7:M2 M11 M17 M24 M25 M33 M45 M56 M62 M75 M79 M96 M103 M108 M113 M119 | 8:M3 M9 M13 M21 M23 M31 M34 M43 M70 M71 M80 M99 M111 M116 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,36384,,36384
tic-12crafc.original,SAT,OPTIMAL,37.792942,16863,45039,0,0,45039,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,basic,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","8,7,4,2,5,6,4,6,3,8,3,3,5,1,4,8,6,2,7,4,1,2,7,8,3,4,7,6,1,8,5,2,5,7,6,3,2,8,6,7,5,2,8,3,4,2,6,1,5,3,2,7,3,4,5,6,1,2,5,2,1,8,5,7,3,1,7,3,8,4,5,8,4,3,7,6,7,6,1,6,4,2,8,5,7,3,2,6,1,5,4,4,5,3,6,7,1,2,8,8,3,4,1,6,7,5,3,1,4,2,6,7,1,5,4,2,8,7,8,6,2,1,3,4,5",1:M14 M21 M29 M48 M57 M61 M66 M79 M89 M97 M103 M108 M113 M122 | 2:M4 M18 M22 M32 M37 M42 M46 M51 M58 M60 M82 M87 M98 M110 M116 M121 | 3:M9 M11 M12 M25 M36 M44 M50 M53 M65 M68 M74 M86 M94 M101 M107 M123 | 4:M3 M7 M15 M20 M26 M45 M54 M70 M73 M81 M91 M92 M102 M109 M115 M124 | 5:M5 M13 M31 M33 M41 M49 M55 M59 M63 M71 M84 M90 M93 M106 M114 M125 | 6:M6 M8 M17 M28 M35 M39 M47 M56 M76 M78 M80 M88 M95 M104 M111 M120 | 7:M2 M19 M23 M27 M34 M40 M52 M64 M67 M75 M77 M85 M96 M105 M112 M118 | 8:M1 M10 M16 M24 M30 M38 M43 M62 M69 M72 M83 M99 M100 M117 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | exact unary internal-idle counts and range objective over P*",,,result,45039,,45039
tic-12crafc.original,SAT,OPTIMAL,1.05504,18081,47072,0,0,47072,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp1,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,32,32,32,32,32,32,28","3,2,1,8,5,7,8,3,7,3,6,6,1,2,5,4,3,7,7,2,4,8,1,2,8,4,5,7,6,3,2,1,2,5,3,6,4,7,6,8,1,4,2,7,3,8,7,5,4,6,6,4,2,5,1,3,7,1,5,2,1,5,6,8,3,4,6,1,8,2,5,1,3,6,8,4,2,4,2,5,7,6,4,1,8,3,2,3,7,5,4,3,4,8,7,1,5,2,6,4,6,3,5,7,1,4,6,8,7,3,5,7,6,1,8,5,2,5,3,6,1,8,2,4,7",1:M3 M13 M23 M32 M41 M55 M58 M61 M68 M72 M84 M96 M105 M114 M121 | 2:M2 M14 M20 M24 M31 M33 M43 M53 M60 M70 M77 M79 M87 M98 M117 M123 | 3:M1 M8 M10 M17 M30 M35 M45 M56 M65 M73 M86 M88 M92 M102 M110 M119 | 4:M16 M21 M26 M37 M42 M49 M52 M66 M76 M78 M83 M91 M93 M100 M106 M124 | 5:M5 M15 M27 M34 M48 M54 M59 M62 M71 M80 M90 M97 M103 M111 M116 M118 | 6:M11 M12 M29 M36 M39 M50 M51 M63 M67 M74 M82 M99 M101 M107 M113 M120 | 7:M6 M9 M18 M19 M28 M38 M44 M47 M57 M81 M89 M95 M104 M109 M112 M125 | 8:M4 M7 M22 M25 M40 M46 M64 M69 M75 M85 M94 M108 M115 M122,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | exact unary internal-idle counts and range objective over P*",,,result,47072,,47072
tic-12crafc.original,SAT,OPTIMAL,5.274824,25559,58087,0,0,58087,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp2,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,32,32,32,32,32,32,28","2,3,5,1,4,3,3,7,5,5,6,6,8,2,5,4,1,7,7,1,2,8,7,8,4,6,2,7,3,1,5,8,1,5,2,3,4,7,2,3,6,8,1,5,4,8,7,3,4,5,4,6,2,8,7,5,3,1,6,5,1,3,6,8,4,8,2,4,6,1,6,1,7,5,2,4,2,3,2,7,1,6,4,5,8,3,8,4,7,3,6,5,6,4,3,2,7,8,1,1,4,6,2,3,7,3,5,6,7,4,2,2,8,1,6,5,7,8,1,3,4,7,6,2,5",1:M4 M17 M20 M30 M33 M43 M58 M61 M70 M72 M81 M99 M100 M114 M119 | 2:M1 M14 M21 M27 M35 M39 M53 M67 M75 M77 M79 M96 M103 M111 M112 M124 | 3:M2 M6 M7 M29 M36 M40 M48 M57 M62 M78 M86 M90 M95 M104 M106 M120 | 4:M5 M16 M25 M37 M45 M49 M51 M65 M68 M76 M83 M88 M94 M101 M110 M121 | 5:M3 M9 M10 M15 M31 M34 M44 M50 M56 M60 M74 M84 M92 M107 M116 M125 | 6:M11 M12 M26 M41 M52 M59 M63 M69 M71 M82 M91 M93 M102 M108 M115 M123 | 7:M8 M18 M19 M23 M28 M38 M47 M55 M73 M80 M89 M97 M105 M109 M117 M122 | 8:M13 M22 M24 M32 M42 M46 M54 M64 M66 M85 M87 M98 M113 M118,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (44) atMost 2|L| busy participants per slot | exact unary internal-idle counts and range objective over P*",,,result,58087,,58087
tic-12crafc.original,SAT,OPTIMAL,0.18937,26777,60120,0,0,60120,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","7,1,3,2,6,8,7,4,8,3,4,5,6,7,4,2,8,3,4,7,3,8,8,7,6,1,7,4,3,8,5,2,5,3,7,6,1,2,3,1,5,8,7,6,2,2,4,5,1,3,5,2,8,4,6,7,3,8,5,7,5,1,3,6,8,8,4,6,2,1,5,6,2,4,7,8,7,5,2,8,5,6,4,3,1,7,6,2,1,5,4,7,3,2,5,8,4,1,6,3,2,6,4,7,1,1,6,4,3,2,5,2,6,3,4,5,1,1,8,3,7,5,4,2,6",1:M2 M26 M37 M40 M49 M62 M70 M85 M89 M98 M105 M106 M117 M118 | 2:M4 M16 M32 M38 M45 M46 M52 M69 M73 M79 M88 M94 M101 M110 M112 M124 | 3:M3 M10 M18 M21 M29 M34 M39 M50 M57 M63 M84 M93 M100 M109 M114 M120 | 4:M8 M11 M15 M19 M28 M47 M54 M67 M74 M83 M91 M97 M103 M108 M115 M123 | 5:M12 M31 M33 M41 M48 M51 M59 M61 M71 M78 M81 M90 M95 M111 M116 M122 | 6:M5 M13 M25 M36 M44 M55 M64 M68 M72 M82 M87 M99 M102 M107 M113 M125 | 7:M1 M7 M14 M20 M24 M27 M35 M43 M56 M60 M75 M77 M86 M92 M104 M121 | 8:M6 M9 M17 M22 M23 M30 M42 M53 M58 M65 M66 M76 M80 M96 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (21) capacity over reduced schedule variables | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | exact unary internal-idle counts and range objective over P*",,,result,60120,,60120
tic-12crafc.original,SAT,OPTIMAL,0.110897,14593,36384,0,0,36384,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","6,7,8,2,5,6,2,4,8,4,7,3,8,2,5,1,7,6,5,6,8,4,8,7,7,1,2,4,6,3,8,5,7,8,4,6,3,2,6,4,1,3,8,5,7,2,1,4,5,6,5,3,6,2,1,7,4,1,3,2,1,7,3,6,5,4,3,2,1,8,8,3,2,5,7,1,4,2,7,8,3,6,5,4,1,2,3,2,1,5,4,4,1,3,5,7,2,6,8,5,6,3,7,2,1,5,3,7,6,4,8,6,7,3,5,8,4,6,7,4,2,5,1,8,3",1:M16 M26 M41 M47 M55 M58 M61 M69 M76 M85 M89 M93 M105 M123 | 2:M4 M7 M14 M27 M38 M46 M54 M60 M68 M73 M78 M86 M88 M97 M104 M121 | 3:M12 M30 M37 M42 M52 M59 M63 M67 M72 M81 M87 M94 M102 M107 M114 M125 | 4:M8 M10 M22 M28 M35 M40 M48 M57 M66 M77 M84 M91 M92 M110 M117 M120 | 5:M5 M15 M19 M32 M44 M49 M51 M65 M74 M83 M90 M95 M100 M106 M115 M122 | 6:M1 M6 M18 M20 M29 M36 M39 M50 M53 M64 M82 M98 M101 M109 M112 M118 | 7:M2 M11 M17 M24 M25 M33 M45 M56 M62 M75 M79 M96 M103 M108 M113 M119 | 8:M3 M9 M13 M21 M23 M31 M34 M43 M70 M71 M80 M99 M111 M116 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,36384,,36384
