instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.fixed020-Forb,no,multiple,direct,lexicographic,-,-,-,-,3.7 10
ticf-13crafa.fixed020-Forb,yes,multiple,direct,lexicographic,-,-,-,-,3.6 10
