instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.fixed040-Forb,no,maxsat,direct,lexicographic,-,-,-,-,UNSAT
ticf-13crafb.fixed040-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,UNSAT
