instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed020-Forb,no,incremental,direct,lexicographic,8.2 10,1.4 10,8.6 10,1.9 10,1.5 10
forum-13crafc.fixed020-Forb,yes,incremental,direct,lexicographic,8.1 10,1.4 10,8.6 10,2.0 10,1.5 10
