instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.original,no,multiple,direct,lexicographic,-,-,-,-,8.8 2
forum-13crafb.original,yes,multiple,direct,lexicographic,-,-,-,-,8.6 2
