instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.prec25,no,incremental,direct,lexicographic,TO -,TO -,22.5 1,2.0 1,1.0 1
tic-13crafc.prec25,yes,incremental,direct,lexicographic,TO -,TO -,27.3 1,4.7 1,0.7 1
