instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.prec15,no,maxsat,direct,lexicographic,-,-,-,-,0.3 0
tic-14crafa.prec15,yes,maxsat,direct,lexicographic,-,-,-,-,0.3 0
