instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.forb0003,no,incremental,direct,lexicographic,21.4 2,5.3 2,27.0 2,9.9 2,6.8 2
forum-13crafb.forb0003,yes,incremental,direct,lexicographic,21.0 2,5.2 2,26.4 2,10.3 2,6.8 2
