instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.original,no,incremental,direct,lexicographic,23.2 0,7.5 0,73.4 0,25.6 0,7.4 0
forum-13crafc.original,yes,incremental,direct,lexicographic,23.0 0,7.6 0,72.5 0,25.1 0,7.3 0
