instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.fixed020-Forb,no,multiple,direct,lexicographic,-,-,-,-,0.2 1
tic-13crafb.fixed020-Forb,yes,multiple,direct,lexicographic,-,-,-,-,0.2 1
